Orthogroup	L_var.longestprot
OG0004895	LVA_24630
OG0004896	LVA_24634
OG0004897	LVA_24050
OG0004897	LVA_24349
OG0004898	LVA_12430
OG0004899	LVA_23971
OG0004899	LVA_24270
OG0004900	LVA_23586
OG0004900	LVA_23666
OG0004901	LVA_25327
OG0004901	LVA_25328
OG0004902	LVA_23328
OG0004902	LVA_23427
OG0004903	LVA_23338
OG0004903	LVA_23437
OG0004904	LVA_23346
OG0004904	LVA_23443
OG0004905	LVA_23369
OG0004905	LVA_23474
OG0004906	LVA_24592
OG0004906	LVA_24597
OG0004906	LVA_24601
OG0004907	LVA_28985
OG0004908	LVA_35603
OG0004910	LVA_25302
OG0004911	LVA_23836
OG0004912	LVA_23188
OG0004913	LVA_23168
OG0004914	LVA_23182
OG0004915	LVA_23712
OG0004916	LVA_23603
OG0004916	LVA_23684
OG0004917	LVA_24137
OG0004917	LVA_24140
OG0004917	LVA_24440
OG0004918	LVA_24126
OG0004918	LVA_24431
OG0004919	LVA_24124
OG0004919	LVA_24425
OG0004919	LVA_24429
OG0004920	LVA_24109
OG0004920	LVA_24409
OG0004921	LVA_24103
OG0004921	LVA_24403
OG0004922	LVA_24102
OG0004922	LVA_24402
OG0004923	LVA_24204
OG0004923	LVA_24501
OG0004924	LVA_24198
OG0004924	LVA_24498
OG0004925	LVA_24577
OG0004926	LVA_24181
OG0004926	LVA_24480
OG0004927	LVA_24180
OG0004927	LVA_24479
OG0004928	LVA_24160
OG0004928	LVA_24161
OG0004928	LVA_24162
OG0004928	LVA_24461
OG0004928	LVA_24462
OG0004928	LVA_24463
OG0004929	LVA_24167
OG0004929	LVA_24469
OG0004930	LVA_24170
OG0004930	LVA_24471
OG0004931	LVA_24178
OG0004931	LVA_24477
OG0004932	LVA_25179
OG0004932	LVA_25180
OG0004933	LVA_25177
OG0004934	LVA_25093
OG0004935	LVA_24693
OG0004936	LVA_24694
OG0004937	LVA_24705
OG0004937	LVA_24711
OG0004938	LVA_24733
OG0004939	LVA_24736
OG0004940	LVA_23954
OG0004940	LVA_24248
OG0004941	LVA_23886
OG0004942	LVA_23576
OG0004942	LVA_23659
OG0004943	LVA_23575
OG0004943	LVA_23658
OG0004944	LVA_24661
OG0004945	LVA_24037
OG0004945	LVA_24337
OG0004946	LVA_24016
OG0004946	LVA_24312
OG0004948	LVA_24007
OG0004948	LVA_24303
OG0004949	LVA_24002
OG0004949	LVA_24301
OG0004950	LVA_24773
OG0004951	LVA_11410
OG0004952	LVA_24864
OG0004952	LVA_24888
OG0004952	LVA_24900
OG0004953	LVA_23219
OG0004954	LVA_23274
OG0004955	LVA_23916
OG0004956	LVA_23922
OG0004957	LVA_23947
OG0004957	LVA_24238
OG0004958	LVA_23948
OG0004958	LVA_24239
OG0004959	LVA_23876
OG0004960	LVA_30162
OG0004961	LVA_15867
OG0004962	LVA_15871
OG0004963	LVA_37014
OG0004964	LVA_37015
OG0004965	LVA_36903
OG0004966	LVA_36902
OG0004967	LVA_36908
OG0004968	LVA_37003
OG0004969	LVA_36990
OG0004969	LVA_36991
OG0004970	LVA_36340
OG0004971	LVA_36874
OG0004972	LVA_36884
OG0004973	LVA_27261
OG0004974	LVA_36249
OG0004974	LVA_36253
OG0004975	LVA_36247
OG0004976	LVA_36490
OG0004976	LVA_36491
OG0004977	LVA_36497
OG0004977	LVA_36498
OG0004978	LVA_35973
OG0004978	LVA_36139
OG0004979	LVA_35951
OG0004979	LVA_36111
OG0004980	LVA_35948
OG0004980	LVA_36108
OG0004981	LVA_35947
OG0004981	LVA_36107
OG0004983	LVA_36517
OG0004984	LVA_35577
OG0004985	LVA_36768
OG0004986	LVA_36747
OG0004987	LVA_36727
OG0004987	LVA_36735
OG0004988	LVA_36712
OG0004988	LVA_36714
OG0004989	LVA_36710
OG0004990	LVA_36706
OG0004991	LVA_36716
OG0004992	LVA_35926
OG0004992	LVA_35930
OG0004992	LVA_36089
OG0004992	LVA_36092
OG0004993	LVA_35929
OG0004993	LVA_36225
OG0004994	LVA_36218
OG0004995	LVA_36200
OG0004996	LVA_36380
OG0004997	LVA_35142
OG0004997	LVA_35309
OG0004998	LVA_36381
OG0004999	LVA_35979
OG0004999	LVA_36145
OG0005000	LVA_35976
OG0005000	LVA_36142
OG0005001	LVA_35911
OG0005001	LVA_36069
OG0005002	LVA_35907
OG0005002	LVA_36064
OG0005003	LVA_29209
OG0005004	LVA_35967
OG0005004	LVA_36130
OG0005005	LVA_25456
OG0005005	LVA_25546
OG0005006	LVA_36820
OG0005007	LVA_35717
OG0005008	LVA_36530
OG0005009	LVA_36532
OG0005010	LVA_37039
OG0005011	LVA_36534
OG0005012	LVA_17168
OG0005012	LVA_36567
OG0005013	LVA_35716
OG0005014	LVA_35693
OG0005015	LVA_35874
OG0005015	LVA_36030
OG0005016	LVA_24086
OG0005016	LVA_24387
OG0005017	LVA_35896
OG0005017	LVA_36053
OG0005018	LVA_36455
OG0005019	LVA_36453
OG0005020	LVA_15126
OG0005020	LVA_15129
OG0005020	LVA_15132
OG0005020	LVA_15133
OG0005020	LVA_17710
OG0005021	LVA_36004
OG0005021	LVA_36170
OG0005022	LVA_36006
OG0005022	LVA_36172
OG0005023	LVA_36191
OG0005024	LVA_36192
OG0005025	LVA_36685
OG0005025	LVA_36686
OG0005027	LVA_22832
OG0005028	LVA_30232
OG0005028	LVA_30234
OG0005029	LVA_3395
OG0005031	LVA_10613
OG0005031	LVA_10619
OG0005032	LVA_24072
OG0005032	LVA_24371
OG0005033	LVA_24073
OG0005033	LVA_24373
OG0005034	LVA_28878
OG0005035	LVA_22711
OG0005036	LVA_22712
OG0005037	LVA_20485
OG0005038	LVA_22993
OG0005039	LVA_22988
OG0005040	LVA_22982
OG0005041	LVA_22085
OG0005042	LVA_21841
OG0005043	LVA_22253
OG0005043	LVA_22279
OG0005044	LVA_22238
OG0005045	LVA_22307
OG0005047	LVA_21918
OG0005048	LVA_21906
OG0005049	LVA_21888
OG0005050	LVA_22560
OG0005051	LVA_21825
OG0005053	LVA_22656
OG0005053	LVA_22657
OG0005054	LVA_22113
OG0005055	LVA_2627
OG0005056	LVA_22498
OG0005056	LVA_22510
OG0005057	LVA_22501
OG0005057	LVA_22507
OG0005058	LVA_22528
OG0005059	LVA_22536
OG0005060	LVA_23008
OG0005061	LVA_22725
OG0005062	LVA_23015
OG0005063	LVA_22943
OG0005064	LVA_22941
OG0005066	LVA_22643
OG0005067	LVA_22746
OG0005068	LVA_22759
OG0005069	LVA_22763
OG0005070	LVA_22770
OG0005070	LVA_22771
OG0005071	LVA_22433
OG0005072	LVA_28298
OG0005072	LVA_28356
OG0005072	LVA_28357
OG0005073	LVA_16308
OG0005074	LVA_22329
OG0005075	LVA_22184
OG0005076	LVA_25766
OG0005076	LVA_25767
OG0005077	LVA_22170
OG0005078	LVA_22133
OG0005079	LVA_30025
OG0005080	LVA_22149
OG0005081	LVA_22816
OG0005082	LVA_28791
OG0005083	LVA_22201
OG0005084	LVA_22206
OG0005085	LVA_22903
OG0005086	LVA_25389
OG0005087	LVA_22365
OG0005088	LVA_22359
OG0005089	LVA_22216
OG0005089	LVA_22217
OG0005090	LVA_24207
OG0005090	LVA_24506
OG0005091	LVA_22387
OG0005092	LVA_22400
OG0005093	LVA_22004
OG0005094	LVA_26451
OG0005095	LVA_21728
OG0005095	LVA_21775
OG0005096	LVA_21749
OG0005096	LVA_21754
OG0005097	LVA_17220
OG0005098	LVA_23593
OG0005098	LVA_23673
OG0005099	LVA_23594
OG0005099	LVA_23674
OG0005100	LVA_13762
OG0005100	LVA_13794
OG0005102	LVA_18591
OG0005104	LVA_20520
OG0005105	LVA_21492
OG0005106	LVA_21652
OG0005106	LVA_21701
OG0005107	LVA_21214
OG0005107	LVA_21377
OG0005108	LVA_20407
OG0005109	LVA_19875
OG0005110	LVA_20701
OG0005110	LVA_20880
OG0005111	LVA_20706
OG0005111	LVA_20708
OG0005111	LVA_20886
OG0005112	LVA_18988
OG0005113	LVA_20563
OG0005113	LVA_20740
OG0005114	LVA_20576
OG0005114	LVA_20758
OG0005115	LVA_20588
OG0005115	LVA_20768
OG0005116	LVA_20592
OG0005116	LVA_20771
OG0005117	LVA_20596
OG0005117	LVA_20776
OG0005118	LVA_20601
OG0005118	LVA_20780
OG0005120	LVA_20609
OG0005120	LVA_20786
OG0005121	LVA_19896
OG0005122	LVA_19987
OG0005123	LVA_19783
OG0005124	LVA_20164
OG0005124	LVA_20166
OG0005125	LVA_19753
OG0005126	LVA_21530
OG0005126	LVA_21532
OG0005126	LVA_21595
OG0005127	LVA_21481
OG0005128	LVA_21482
OG0005129	LVA_21489
OG0005129	LVA_21643
OG0005129	LVA_21698
OG0005130	LVA_20319
OG0005132	LVA_20253
OG0005133	LVA_20268
OG0005133	LVA_20269
OG0005134	LVA_20278
OG0005135	LVA_20301
OG0005136	LVA_25356
OG0005137	LVA_21557
OG0005137	LVA_21612
OG0005138	LVA_20382
OG0005140	LVA_20368
OG0005141	LVA_20558
OG0005141	LVA_20738
OG0005142	LVA_21182
OG0005142	LVA_21341
OG0005143	LVA_21183
OG0005143	LVA_21343
OG0005144	LVA_20630
OG0005144	LVA_20803
OG0005145	LVA_19899
OG0005146	LVA_20632
OG0005146	LVA_20805
OG0005147	LVA_21260
OG0005147	LVA_21422
OG0005148	LVA_21244
OG0005148	LVA_21406
OG0005150	LVA_20424
OG0005150	LVA_20425
OG0005151	LVA_20446
OG0005152	LVA_1522
OG0005153	LVA_20488
OG0005155	LVA_21128
OG0005155	LVA_21284
OG0005155	LVA_21288
OG0005156	LVA_23847
OG0005157	LVA_21077
OG0005158	LVA_21066
OG0005158	LVA_21067
OG0005159	LVA_20944
OG0005160	LVA_20933
OG0005161	LVA_19048
OG0005162	LVA_20625
OG0005162	LVA_20796
OG0005163	LVA_19046
OG0005164	LVA_20676
OG0005164	LVA_20853
OG0005165	LVA_20679
OG0005165	LVA_20855
OG0005166	LVA_20684
OG0005166	LVA_20861
OG0005167	LVA_20690
OG0005167	LVA_20866
OG0005168	LVA_20169
OG0005169	LVA_19926
OG0005170	LVA_21103
OG0005171	LVA_21104
OG0005172	LVA_19695
OG0005172	LVA_19696
OG0005173	LVA_19682
OG0005174	LVA_19676
OG0005175	LVA_17310
OG0005176	LVA_3701
OG0005177	LVA_7401
OG0005178	LVA_32802
OG0005178	LVA_32945
OG0005179	LVA_13641
OG0005179	LVA_35560
OG0005179	LVA_928
OG0005180	LVA_2825
OG0005181	LVA_3764
OG0005182	LVA_9288
OG0005182	LVA_9403
OG0005183	LVA_23826
OG0005184	LVA_6653
OG0005186	LVA_22849
OG0005187	LVA_29755
OG0005188	LVA_27242
OG0005189	LVA_26907
OG0005190	LVA_24572
OG0005191	LVA_31459
OG0005192	LVA_30210
OG0005193	LVA_19382
OG0005194	LVA_30341
OG0005194	LVA_30343
OG0005195	LVA_25764
OG0005196	LVA_1099
OG0005196	LVA_813
OG0005197	LVA_18713
OG0005198	LVA_25381
OG0005198	LVA_35794
OG0005199	LVA_25391
OG0005200	LVA_25911
OG0005201	LVA_25907
OG0005202	LVA_25783
OG0005203	LVA_11269
OG0005204	LVA_25811
OG0005205	LVA_25830
OG0005206	LVA_25753
OG0005207	LVA_25759
OG0005208	LVA_22875
OG0005209	LVA_25964
OG0005210	LVA_25994
OG0005211	LVA_26025
OG0005212	LVA_26029
OG0005213	LVA_26619
OG0005214	LVA_26625
OG0005216	LVA_26629
OG0005217	LVA_26258
OG0005217	LVA_26259
OG0005218	LVA_26281
OG0005219	LVA_26643
OG0005220	LVA_26535
OG0005221	LVA_11565
OG0005221	LVA_2783
OG0005222	LVA_26182
OG0005223	LVA_26966
OG0005224	LVA_13923
OG0005224	LVA_14364
OG0005225	LVA_26162
OG0005226	LVA_26082
OG0005227	LVA_26107
OG0005228	LVA_26109
OG0005229	LVA_26522
OG0005230	LVA_26525
OG0005231	LVA_26450
OG0005232	LVA_26457
OG0005233	LVA_25663
OG0005234	LVA_26389
OG0005235	LVA_26334
OG0005236	LVA_26327
OG0005237	LVA_26314
OG0005238	LVA_26309
OG0005238	LVA_26310
OG0005239	LVA_26651
OG0005240	LVA_26745
OG0005241	LVA_26734
OG0005242	LVA_26728
OG0005243	LVA_26695
OG0005244	LVA_26698
OG0005245	LVA_26757
OG0005246	LVA_5506
OG0005246	LVA_5618
OG0005247	LVA_11373
OG0005248	LVA_24579
OG0005249	LVA_4744
OG0005250	LVA_25468
OG0005250	LVA_25566
OG0005251	LVA_19834
OG0005252	LVA_19835
OG0005253	LVA_4480
OG0005254	LVA_32626
OG0005254	LVA_32689
OG0005256	LVA_8382
OG0005257	LVA_29802
OG0005258	LVA_8678
OG0005258	LVA_8679
OG0005259	LVA_6760
OG0005259	LVA_6762
OG0005260	LVA_8144
OG0005261	LVA_9250
OG0005262	LVA_9221
OG0005262	LVA_9339
OG0005263	LVA_8002
OG0005264	LVA_9207
OG0005264	LVA_9326
OG0005265	LVA_8016
OG0005266	LVA_8855
OG0005266	LVA_8929
OG0005266	LVA_8935
OG0005267	LVA_8363
OG0005268	LVA_8371
OG0005269	LVA_24650
OG0005270	LVA_8170
OG0005271	LVA_35990
OG0005271	LVA_36157
OG0005272	LVA_8719
OG0005272	LVA_8753
OG0005274	LVA_8720
OG0005274	LVA_8752
OG0005275	LVA_4869
OG0005277	LVA_12643
OG0005277	LVA_627
OG0005277	LVA_8055
OG0005278	LVA_7692
OG0005278	LVA_7888
OG0005279	LVA_7696
OG0005279	LVA_7885
OG0005280	LVA_7701
OG0005280	LVA_7881
OG0005281	LVA_7667
OG0005281	LVA_7916
OG0005282	LVA_8058
OG0005283	LVA_8448
OG0005284	LVA_8163
OG0005285	LVA_8706
OG0005285	LVA_8767
OG0005286	LVA_8503
OG0005287	LVA_8079
OG0005288	LVA_8425
OG0005289	LVA_8715
OG0005289	LVA_8757
OG0005290	LVA_8107
OG0005292	LVA_9644
OG0005292	LVA_9700
OG0005293	LVA_9656
OG0005293	LVA_9683
OG0005294	LVA_9278
OG0005294	LVA_9384
OG0005295	LVA_9280
OG0005295	LVA_9388
OG0005296	LVA_2020
OG0005297	LVA_23539
OG0005297	LVA_23622
OG0005297	LVA_23623
OG0005298	LVA_8687
OG0005298	LVA_8786
OG0005299	LVA_29189
OG0005300	LVA_26151
OG0005301	LVA_26155
OG0005302	LVA_423
OG0005303	LVA_12745
OG0005304	LVA_19928
OG0005305	LVA_13649
OG0005305	LVA_13703
OG0005306	LVA_9420
OG0005306	LVA_9502
OG0005306	LVA_9505
OG0005306	LVA_9661
OG0005306	LVA_9677
OG0005307	LVA_28297
OG0005307	LVA_28353
OG0005307	LVA_28355
OG0005308	LVA_28584
OG0005308	LVA_28587
OG0005309	LVA_25214
OG0005310	LVA_25218
OG0005311	LVA_3392
OG0005312	LVA_36830
OG0005313	LVA_5439
OG0005314	LVA_5325
OG0005315	LVA_22382
OG0005316	LVA_36440
OG0005317	LVA_6972
OG0005318	LVA_27862
OG0005319	LVA_27155
OG0005320	LVA_27103
OG0005321	LVA_26768
OG0005322	LVA_26777
OG0005323	LVA_33186
OG0005323	LVA_33337
OG0005324	LVA_27628
OG0005324	LVA_27642
OG0005325	LVA_26955
OG0005326	LVA_11929
OG0005326	LVA_16983
OG0005326	LVA_35068
OG0005328	LVA_27673
OG0005329	LVA_27735
OG0005329	LVA_27736
OG0005330	LVA_27729
OG0005331	LVA_14649
OG0005332	LVA_26964
OG0005333	LVA_26972
OG0005334	LVA_26974
OG0005335	LVA_26840
OG0005336	LVA_26800
OG0005337	LVA_27399
OG0005338	LVA_27407
OG0005339	LVA_27410
OG0005340	LVA_571
OG0005340	LVA_572
OG0005341	LVA_28094
OG0005342	LVA_28099
OG0005343	LVA_27040
OG0005344	LVA_27030
OG0005344	LVA_27032
OG0005344	LVA_27034
OG0005345	LVA_27492
OG0005345	LVA_27568
OG0005346	LVA_27871
OG0005347	LVA_27791
OG0005348	LVA_27785
OG0005349	LVA_27896
OG0005350	LVA_27885
OG0005351	LVA_27776
OG0005352	LVA_27915
OG0005353	LVA_27919
OG0005354	LVA_27924
OG0005355	LVA_27950
OG0005356	LVA_27952
OG0005358	LVA_27470
OG0005358	LVA_27546
OG0005359	LVA_27438
OG0005360	LVA_27022
OG0005361	LVA_27086
OG0005362	LVA_27161
OG0005363	LVA_27019
OG0005364	LVA_27009
OG0005365	LVA_26995
OG0005365	LVA_27006
OG0005366	LVA_34802
OG0005367	LVA_34800
OG0005368	LVA_14960
OG0005369	LVA_26298
OG0005370	LVA_17463
OG0005371	LVA_454
OG0005372	LVA_461
OG0005373	LVA_462
OG0005374	LVA_476
OG0005374	LVA_477
OG0005374	LVA_478
OG0005375	LVA_410
OG0005376	LVA_1174
OG0005376	LVA_912
OG0005377	LVA_528
OG0005378	LVA_547
OG0005379	LVA_40
OG0005380	LVA_1259
OG0005381	LVA_398
OG0005382	LVA_397
OG0005383	LVA_93
OG0005384	LVA_94
OG0005385	LVA_362
OG0005386	LVA_371
OG0005387	LVA_386
OG0005387	LVA_389
OG0005388	LVA_97
OG0005389	LVA_620
OG0005390	LVA_662
OG0005390	LVA_942
OG0005391	LVA_1115
OG0005391	LVA_827
OG0005392	LVA_629
OG0005393	LVA_679
OG0005393	LVA_964
OG0005394	LVA_1123
OG0005394	LVA_835
OG0005395	LVA_1018
OG0005395	LVA_738
OG0005396	LVA_1060
OG0005396	LVA_768
OG0005397	LVA_1016
OG0005398	LVA_1204
OG0005399	LVA_13414
OG0005400	LVA_594
OG0005401	LVA_595
OG0005402	LVA_599
OG0005403	LVA_10704
OG0005404	LVA_1370
OG0005405	LVA_1335
OG0005406	LVA_1298
OG0005407	LVA_219
OG0005407	LVA_220
OG0005407	LVA_224
OG0005408	LVA_1400
OG0005409	LVA_1483
OG0005410	LVA_1240
OG0005411	LVA_1237
OG0005412	LVA_1429
OG0005413	LVA_1428
OG0005414	LVA_1410
OG0005415	LVA_1403
OG0005416	LVA_1526
OG0005417	LVA_649
OG0005417	LVA_931
OG0005418	LVA_343
OG0005419	LVA_1
OG0005420	LVA_1434
OG0005421	LVA_1216
OG0005422	LVA_1063
OG0005422	LVA_1067
OG0005422	LVA_772
OG0005423	LVA_1084
OG0005423	LVA_794
OG0005424	LVA_549
OG0005425	LVA_505
OG0005426	LVA_15202
OG0005427	LVA_32603
OG0005427	LVA_32708
OG0005428	LVA_1196
OG0005429	LVA_32618
OG0005429	LVA_32697
OG0005430	LVA_26232
OG0005431	LVA_16013
OG0005432	LVA_16014
OG0005433	LVA_7208
OG0005434	LVA_7234
OG0005435	LVA_26231
OG0005436	LVA_6457
OG0005437	LVA_6928
OG0005438	LVA_7285
OG0005439	LVA_7281
OG0005440	LVA_6673
OG0005441	LVA_6687
OG0005443	LVA_6535
OG0005444	LVA_6531
OG0005445	LVA_6528
OG0005446	LVA_6493
OG0005447	LVA_6483
OG0005448	LVA_6880
OG0005449	LVA_6822
OG0005450	LVA_6981
OG0005451	LVA_6999
OG0005451	LVA_7004
OG0005452	LVA_6756
OG0005453	LVA_7011
OG0005454	LVA_7013
OG0005455	LVA_6610
OG0005456	LVA_6868
OG0005457	LVA_6865
OG0005458	LVA_7392
OG0005459	LVA_7364
OG0005460	LVA_7313
OG0005461	LVA_7316
OG0005462	LVA_7317
OG0005463	LVA_7347
OG0005464	LVA_6645
OG0005465	LVA_6629
OG0005466	LVA_7158
OG0005467	LVA_1974
OG0005468	LVA_7123
OG0005469	LVA_19575
OG0005470	LVA_7090
OG0005471	LVA_14580
OG0005472	LVA_33215
OG0005472	LVA_33375
OG0005473	LVA_9436
OG0005473	LVA_9524
OG0005474	LVA_22228
OG0005475	LVA_13958
OG0005475	LVA_14330
OG0005475	LVA_32680
OG0005476	LVA_7723
OG0005476	LVA_7855
OG0005477	LVA_33658
OG0005477	LVA_34473
OG0005478	LVA_27897
OG0005479	LVA_8039
OG0005480	LVA_4643
OG0005481	LVA_29282
OG0005482	LVA_26037
OG0005483	LVA_24082
OG0005483	LVA_24383
OG0005484	LVA_33971
OG0005484	LVA_34145
OG0005485	LVA_33005
OG0005485	LVA_33058
OG0005486	LVA_697
OG0005486	LVA_978
OG0005487	LVA_30166
OG0005489	LVA_12278
OG0005489	LVA_12495
OG0005492	LVA_14730
OG0005493	LVA_15182
OG0005494	LVA_15180
OG0005495	LVA_15175
OG0005496	LVA_14678
OG0005497	LVA_19019
OG0005498	LVA_9266
OG0005498	LVA_9370
OG0005499	LVA_9267
OG0005499	LVA_9371
OG0005500	LVA_36257
OG0005501	LVA_36256
OG0005502	LVA_16102
OG0005503	LVA_16481
OG0005504	LVA_19598
OG0005504	LVA_19606
OG0005505	LVA_16180
OG0005505	LVA_16182
OG0005506	LVA_16192
OG0005507	LVA_16025
OG0005508	LVA_16021
OG0005509	LVA_16080
OG0005510	LVA_16075
OG0005511	LVA_16065
OG0005511	LVA_16068
OG0005513	LVA_16049
OG0005514	LVA_16045
OG0005515	LVA_15865
OG0005516	LVA_16412
OG0005517	LVA_16410
OG0005518	LVA_16346
OG0005519	LVA_15759
OG0005519	LVA_15762
OG0005520	LVA_15793
OG0005521	LVA_16762
OG0005521	LVA_16958
OG0005522	LVA_16759
OG0005522	LVA_16962
OG0005523	LVA_16559
OG0005523	LVA_16560
OG0005523	LVA_16563
OG0005524	LVA_16287
OG0005525	LVA_19251
OG0005526	LVA_16713
OG0005526	LVA_16742
OG0005527	LVA_15891
OG0005528	LVA_16438
OG0005529	LVA_15720
OG0005530	LVA_15984
OG0005530	LVA_15985
OG0005530	LVA_15986
OG0005531	LVA_15978
OG0005532	LVA_15968
OG0005533	LVA_16702
OG0005533	LVA_16732
OG0005534	LVA_16360
OG0005535	LVA_16811
OG0005535	LVA_16908
OG0005536	LVA_16785
OG0005536	LVA_16938
OG0005537	LVA_16786
OG0005537	LVA_16937
OG0005538	LVA_16608
OG0005538	LVA_16658
OG0005539	LVA_16601
OG0005539	LVA_16652
OG0005540	LVA_16587
OG0005540	LVA_16588
OG0005540	LVA_16641
OG0005541	LVA_16581
OG0005541	LVA_16637
OG0005542	LVA_16224
OG0005543	LVA_16551
OG0005543	LVA_16553
OG0005544	LVA_16838
OG0005544	LVA_16880
OG0005545	LVA_16207
OG0005546	LVA_15857
OG0005547	LVA_16566
OG0005548	LVA_16494
OG0005549	LVA_16969
OG0005549	LVA_17002
OG0005550	LVA_15882
OG0005551	LVA_15964
OG0005552	LVA_16229
OG0005553	LVA_19334
OG0005554	LVA_36785
OG0005555	LVA_19133
OG0005556	LVA_6982
OG0005557	LVA_36506
OG0005558	LVA_27313
OG0005560	LVA_4010
OG0005561	LVA_18890
OG0005562	LVA_33428
OG0005562	LVA_33543
OG0005563	LVA_19581
OG0005564	LVA_20184
OG0005565	LVA_8685
OG0005565	LVA_8787
OG0005566	LVA_25137
OG0005567	LVA_2563
OG0005567	LVA_2581
OG0005568	LVA_2712
OG0005569	LVA_8700
OG0005569	LVA_8769
OG0005570	LVA_15225
OG0005571	LVA_13925
OG0005571	LVA_14362
OG0005573	LVA_4563
OG0005574	LVA_13892
OG0005575	LVA_15245
OG0005576	LVA_1597
OG0005577	LVA_14969
OG0005578	LVA_34890
OG0005579	LVA_4022
OG0005580	LVA_3343
OG0005581	LVA_18710
OG0005582	LVA_3192
OG0005582	LVA_3194
OG0005583	LVA_3139
OG0005584	LVA_3676
OG0005585	LVA_18896
OG0005586	LVA_4111
OG0005587	LVA_4068
OG0005587	LVA_4069
OG0005588	LVA_4044
OG0005589	LVA_3632
OG0005590	LVA_3643
OG0005590	LVA_3645
OG0005591	LVA_4740
OG0005592	LVA_4732
OG0005593	LVA_4729
OG0005594	LVA_4682
OG0005595	LVA_4679
OG0005595	LVA_4680
OG0005596	LVA_4623
OG0005597	LVA_3454
OG0005598	LVA_3483
OG0005599	LVA_11537
OG0005600	LVA_3511
OG0005601	LVA_3512
OG0005602	LVA_3519
OG0005603	LVA_3537
OG0005604	LVA_3964
OG0005605	LVA_3959
OG0005606	LVA_4508
OG0005607	LVA_4506
OG0005608	LVA_4477
OG0005608	LVA_4478
OG0005609	LVA_3876
OG0005610	LVA_3775
OG0005611	LVA_3796
OG0005612	LVA_19386
OG0005613	LVA_3822
OG0005614	LVA_3342
OG0005615	LVA_3845
OG0005616	LVA_19244
OG0005616	LVA_19397
OG0005617	LVA_4400
OG0005617	LVA_4403
OG0005618	LVA_4391
OG0005619	LVA_4238
OG0005620	LVA_4240
OG0005621	LVA_4242
OG0005622	LVA_3731
OG0005623	LVA_22584
OG0005623	LVA_3730
OG0005624	LVA_4272
OG0005624	LVA_4273
OG0005625	LVA_19153
OG0005625	LVA_19154
OG0005626	LVA_3579
OG0005627	LVA_3574
OG0005628	LVA_4041
OG0005629	LVA_3233
OG0005630	LVA_3086
OG0005631	LVA_3081
OG0005632	LVA_3032
OG0005633	LVA_3019
OG0005634	LVA_2999
OG0005635	LVA_3357
OG0005636	LVA_3994
OG0005637	LVA_4002
OG0005638	LVA_4788
OG0005639	LVA_18902
OG0005640	LVA_4778
OG0005641	LVA_3727
OG0005641	LVA_3729
OG0005642	LVA_7164
OG0005644	LVA_6313
OG0005644	LVA_6333
OG0005645	LVA_6314
OG0005645	LVA_6332
OG0005646	LVA_29262
OG0005647	LVA_11044
OG0005647	LVA_11079
OG0005647	LVA_5024
OG0005648	LVA_34644
OG0005648	LVA_34695
OG0005649	LVA_2896
OG0005650	LVA_21224
OG0005650	LVA_21389
OG0005651	LVA_21238
OG0005651	LVA_21402
OG0005653	LVA_25931
OG0005654	LVA_18799
OG0005655	LVA_2546
OG0005656	LVA_18809
OG0005657	LVA_20296
OG0005657	LVA_20297
OG0005658	LVA_31767
OG0005659	LVA_31764
OG0005660	LVA_31761
OG0005661	LVA_21909
OG0005662	LVA_21908
OG0005663	LVA_13758
OG0005663	LVA_13798
OG0005664	LVA_13756
OG0005664	LVA_13800
OG0005665	LVA_33656
OG0005665	LVA_34475
OG0005666	LVA_19213
OG0005667	LVA_33217
OG0005667	LVA_33377
OG0005668	LVA_19102
OG0005669	LVA_14540
OG0005669	LVA_16270
OG0005670	LVA_36286
OG0005671	LVA_23591
OG0005671	LVA_23671
OG0005672	LVA_23592
OG0005672	LVA_23672
OG0005673	LVA_18740
OG0005674	LVA_18739
OG0005675	LVA_15576
OG0005675	LVA_15585
OG0005676	LVA_15577
OG0005676	LVA_15584
OG0005677	LVA_15581
OG0005678	LVA_18738
OG0005679	LVA_2880
OG0005679	LVA_2883
OG0005680	LVA_1771
OG0005681	LVA_1824
OG0005682	LVA_1822
OG0005683	LVA_1816
OG0005683	LVA_1821
OG0005684	LVA_1802
OG0005685	LVA_1617
OG0005686	LVA_1625
OG0005687	LVA_2163
OG0005688	LVA_2267
OG0005689	LVA_19099
OG0005690	LVA_2255
OG0005691	LVA_2857
OG0005691	LVA_2859
OG0005692	LVA_2835
OG0005693	LVA_19094
OG0005694	LVA_2084
OG0005695	LVA_2869
OG0005696	LVA_2871
OG0005697	LVA_2032
OG0005698	LVA_19523
OG0005699	LVA_2357
OG0005699	LVA_2370
OG0005699	LVA_2373
OG0005700	LVA_2418
OG0005700	LVA_2492
OG0005701	LVA_2420
OG0005701	LVA_2490
OG0005702	LVA_2762
OG0005703	LVA_2550
OG0005704	LVA_2296
OG0005705	LVA_1903
OG0005706	LVA_1891
OG0005707	LVA_1879
OG0005707	LVA_1884
OG0005708	LVA_2815
OG0005709	LVA_2800
OG0005710	LVA_18891
OG0005711	LVA_1657
OG0005712	LVA_1995
OG0005713	LVA_1992
OG0005714	LVA_2239
OG0005714	LVA_2240
OG0005715	LVA_1958
OG0005716	LVA_18795
OG0005717	LVA_18722
OG0005717	LVA_19307
OG0005718	LVA_18637
OG0005719	LVA_19304
