Orthogroup	H_ery.longestprot
OG0005687	HER_47006
OG0005688	HER_47075
OG0005689	HER_26492
OG0005690	HER_47083
OG0005692	HER_47132
OG0005692	HER_47137
OG0005693	HER_26477,HER_26483
OG0005694	HER_47848
OG0005695	HER_47889
OG0005696	HER_47893
OG0005696	HER_47901
OG0005697	HER_48210,HER_48193
OG0005698	HER_26351,HER_26379
OG0005699	HER_47342
OG0005700	HER_47379,HER_47395
OG0005701	HER_47384,HER_47399,HER_47400
OG0005702	HER_47418
OG0005703	HER_47434
OG0005704	HER_47512,HER_47498
OG0005705	HER_47575
OG0005706	HER_47589
OG0005707	HER_47596
OG0005708	HER_47196,HER_47195
OG0005709	HER_47226
OG0005709	HER_47229
OG0005710	HER_26339,HER_26369
OG0005711	HER_48054,HER_48053
OG0005712	HER_47736
OG0005713	HER_47731
OG0005714	HER_47717,HER_47712
OG0005715	HER_47660
OG0005716	HER_26625
OG0005717	HER_25897
OG0005718	HER_25866
OG0005719	HER_26102
OG0005719	HER_26104
OG0005720	HER_28901,HER_28910
OG0005721	HER_35356
OG0005722	HER_27837
OG0005723	HER_27838
OG0005724	HER_3265
OG0005725	HER_29384
OG0005726	HER_29096
OG0005727	HER_29101
OG0005728	HER_28119
OG0005729	HER_28299
OG0005730	HER_28336
OG0005731	HER_28359
OG0005732	HER_29402,HER_29104
OG0005733	HER_28030
OG0005734	HER_7864,HER_16044,HER_35433,HER_39128,HER_35678,HER_24106,HER_40035,HER_16460,HER_16861
OG0005735	HER_27756,HER_27765
OG0005736	HER_12846,HER_49183,HER_43264,HER_26558,HER_23271
OG0005737	HER_27695
OG0005738	HER_27678
OG0005739	HER_27674,HER_27677
OG0005740	HER_28459
OG0005740	HER_28457
OG0005741	HER_28484
OG0005742	HER_28505
OG0005743	HER_28692,HER_28699
OG0005744	HER_28719,HER_28707
OG0005745	HER_28723
OG0005745	HER_28713
OG0005746	HER_28756,HER_28729
OG0005747	HER_28813
OG0005748	HER_28812
OG0005749	HER_28799
OG0005750	HER_28792
OG0005751	HER_28133
OG0005752	HER_28078,HER_28107
OG0005753	HER_7028,HER_7055,HER_7019,HER_31371,HER_7432
OG0005754	HER_28817
OG0005755	HER_28079,HER_28108
OG0005756	HER_27916,HER_27924
OG0005757	HER_42569
OG0005758	HER_28177
OG0005759	HER_29303
OG0005760	HER_29300
OG0005762	HER_36884,HER_36869
OG0005763	HER_10793
OG0005764	HER_37530,HER_37531
OG0005765	HER_21059,HER_34590
OG0005766	HER_34562,HER_34592,HER_34561
OG0005767	HER_34545
OG0005769	HER_35026,HER_35012
OG0005770	HER_35021,HER_35035
OG0005771	HER_35067,HER_35072
OG0005772	HER_35077,HER_35088
OG0005773	HER_35154
OG0005774	HER_35111
OG0005775	HER_34727,HER_34756
OG0005776	HER_34729,HER_34730
OG0005777	HER_35695
OG0005778	HER_35674
OG0005779	HER_35672
OG0005780	HER_35654
OG0005781	HER_35648
OG0005782	HER_35614,HER_35631
OG0005783	HER_35601
OG0005784	HER_35582,HER_35579
OG0005785	HER_35540
OG0005786	HER_35531
OG0005787	HER_35486
OG0005788	HER_35483
OG0005789	HER_35471
OG0005790	HER_35438
OG0005791	HER_35413
OG0005792	HER_35396
OG0005793	HER_35347,HER_35333
OG0005794	HER_35268
OG0005795	HER_35263
OG0005796	HER_35236
OG0005797	HER_385
OG0005798	HER_35201
OG0005799	HER_35191
OG0005800	HER_35189,HER_35186
OG0005801	HER_35172
OG0005802	HER_34732,HER_34758,HER_34760
OG0005803	HER_34743,HER_34792
OG0005804	HER_34791,HER_34742
OG0005805	HER_34796,HER_34747
OG0005806	HER_34746,HER_34795
OG0005807	HER_34822
OG0005808	HER_34841,HER_34845
OG0005809	HER_35851
OG0005810	HER_35852
OG0005811	HER_35994
OG0005812	HER_36039
OG0005813	HER_36123
OG0005814	HER_36171
OG0005815	HER_36166
OG0005816	HER_36134
OG0005817	HER_36717,HER_36709
OG0005818	HER_36624
OG0005819	HER_36621
OG0005820	HER_36606
OG0005821	HER_36601
OG0005822	HER_36763,HER_36774,HER_36771
OG0005823	HER_36517
OG0005824	HER_36487
OG0005825	HER_36305,HER_36296
OG0005826	HER_36813
OG0005827	HER_36847,HER_36841
OG0005828	HER_37316,HER_36851
OG0005829	HER_36855,HER_37309
OG0005830	HER_37145
OG0005831	HER_37144
OG0005832	HER_37181,HER_37129
OG0005833	HER_36899
OG0005834	HER_36885,HER_36870
OG0005835	HER_36868,HER_36883
OG0005836	HER_36882,HER_36867
OG0005837	HER_37043,HER_37067
OG0005838	HER_37038,HER_37072
OG0005839	HER_37020
OG0005840	HER_36959
OG0005841	HER_36962
OG0005842	HER_36952
OG0005843	HER_23615
OG0005844	HER_21479,HER_48405,HER_22957
OG0005947	HER_40288
OG0005949	HER_33562
OG0005950	HER_155,HER_8524
OG0005950	HER_27863
OG0005951	HER_13912
OG0005952	HER_59,HER_40
OG0005953	HER_25273
OG0005954	HER_29137
OG0005955	HER_41521
OG0005956	HER_18542
OG0005957	HER_28852
OG0005958	HER_23929
OG0005959	HER_38103
OG0005960	HER_38107
OG0005961	HER_35013,HER_35027
OG0005962	HER_18659
OG0005963	HER_30755,HER_21929,HER_21935
OG0005964	HER_10112
OG0005965	HER_10110
OG0005966	HER_36513,HER_36508
OG0005967	HER_41906
OG0005968	HER_24410,HER_34708
OG0005969	HER_50026
OG0005970	HER_40483
OG0005972	HER_22759
OG0005973	HER_45866
OG0005974	HER_2204
OG0005975	HER_2203
OG0005976	HER_36580
OG0005978	HER_1966
OG0005979	HER_38970
OG0005980	HER_44112
OG0005981	HER_44109
OG0005983	HER_42578,HER_28994
OG0005984	HER_14743
OG0005985	HER_42341
OG0005986	HER_6220
OG0005986	HER_5937,HER_6236
OG0005987	HER_31867
OG0005988	HER_9359
OG0005989	HER_9358
OG0005990	HER_9351
OG0005991	HER_49539
OG0005992	HER_23657
OG0005993	HER_23686
OG0005994	HER_48113
OG0005995	HER_48114
OG0005996	HER_48112
OG0005997	HER_48105
OG0005998	HER_48103
OG0005999	HER_46255
OG0006000	HER_46256
OG0006001	HER_40368
OG0006002	HER_40363
OG0006003	HER_40362
OG0006004	HER_40357
OG0006005	HER_23492
OG0006006	HER_23487
OG0006007	HER_23484
OG0006008	HER_23481
OG0006009	HER_23443
OG0006010	HER_23449
OG0006011	HER_23236
OG0006012	HER_23234
OG0006013	HER_49445
OG0006014	HER_23323
OG0006015	HER_23325
OG0006016	HER_15926
OG0006017	HER_23392
OG0006018	HER_23391
OG0006019	HER_23413
OG0006020	HER_23177
OG0006021	HER_23175
OG0006022	HER_20073
OG0006023	HER_23173
OG0006024	HER_23170
OG0006025	HER_23166
OG0006026	HER_19399,HER_23152
OG0006027	HER_23148
OG0006028	HER_22104
OG0006029	HER_22107
OG0006030	HER_22175
OG0006031	HER_22184
OG0006032	HER_22189
OG0006033	HER_22238
OG0006034	HER_22247
OG0006035	HER_22254
OG0006036	HER_22272
OG0006037	HER_22278
OG0006038	HER_22280
OG0006039	HER_22295
OG0006040	HER_22301
OG0006042	HER_29375
OG0006043	HER_22340
OG0006044	HER_22361
OG0006045	HER_22399,HER_22364
OG0006046	HER_22366,HER_22400
OG0006047	HER_22377,HER_22410
OG0006048	HER_48033
OG0006048	HER_11455
OG0006049	HER_22428
OG0006050	HER_22429
OG0006051	HER_22450,HER_22479
OG0006052	HER_22510,HER_22497
OG0006053	HER_22511,HER_22498
OG0006054	HER_22534
OG0006055	HER_22539
OG0006056	HER_22554
OG0006057	HER_22612
OG0006058	HER_22611
OG0006059	HER_22608,HER_44234
OG0006060	HER_22605
OG0006061	HER_22596
OG0006062	HER_22616
OG0006063	HER_35912,HER_35900
OG0006064	HER_22633
OG0006065	HER_22652
OG0006066	HER_22653
OG0006067	HER_41895
OG0006068	HER_22680
OG0006069	HER_41896
OG0006070	HER_22715,HER_22716
OG0006071	HER_22731,HER_22722
OG0006072	HER_22723,HER_22732
OG0006073	HER_22735,HER_22725
OG0006074	HER_22736
OG0006075	HER_22779
OG0006077	HER_22808
OG0006078	HER_10338
OG0006079	HER_22940
OG0006080	HER_22946
OG0006081	HER_22978
OG0006082	HER_22973
OG0006083	HER_23101,HER_23112
OG0006084	HER_23021
OG0006085	HER_23129,HER_23136
OG0006086	HER_44000
OG0006087	HER_23117
OG0006088	HER_22089
OG0006089	HER_22038
OG0006090	HER_22032
OG0006091	HER_22023
OG0006092	HER_21933,HER_21927,HER_21930
OG0006093	HER_21922,HER_21926
OG0006094	HER_21918
OG0006095	HER_21910
OG0006096	HER_21900
OG0006097	HER_21883,HER_21878
OG0006098	HER_41337,HER_41346,HER_41339,HER_41356,HER_41351
OG0006099	HER_21872,HER_21864
OG0006100	HER_21863,HER_21871
OG0006101	HER_21870,HER_21862
OG0006102	HER_21856
OG0006103	HER_21854
OG0006104	HER_21852
OG0006105	HER_16119,HER_10370,HER_44139,HER_45263,HER_1281,HER_28489,HER_11691,HER_5849
OG0006106	HER_21830
OG0006107	HER_21826
OG0006108	HER_21816
OG0006109	HER_7695
OG0006110	HER_21808
OG0006111	HER_21807
OG0006112	HER_21803
OG0006113	HER_21802
OG0006115	HER_21777,HER_21763
OG0006116	HER_21774,HER_21760
OG0006117	HER_21689
OG0006118	HER_21675
OG0006119	HER_21663
OG0006120	HER_21656
OG0006121	HER_43376
OG0006122	HER_21648
OG0006123	HER_21636
OG0006124	HER_21620
OG0006125	HER_21602
OG0006126	HER_21591
OG0006127	HER_12321
OG0006128	HER_21551
OG0006129	HER_21544
OG0006130	HER_17375
OG0006131	HER_21493
OG0006132	HER_21459,HER_21474,HER_21448
OG0006133	HER_21458,HER_21447
OG0006134	HER_21436
OG0006135	HER_21432
OG0006136	HER_15092
OG0006137	HER_21421
OG0006138	HER_21415
OG0006139	HER_39345
OG0006140	HER_21388,HER_21397
OG0006141	HER_21396,HER_21387
OG0006142	HER_21376
OG0006143	HER_21361
OG0006144	HER_22954
OG0006145	HER_21335
OG0006146	HER_21326
OG0006147	HER_21319
OG0006148	HER_21316
OG0006149	HER_21315
OG0006150	HER_21309
OG0006151	HER_21308
OG0006152	HER_21301
OG0006153	HER_21269
OG0006154	HER_21265
OG0006155	HER_21262
OG0006156	HER_21213,HER_21227
OG0006157	HER_21209,HER_21220
OG0006158	HER_21188
OG0006159	HER_21116,HER_21131
OG0006160	HER_21115
OG0006161	HER_824
OG0006162	HER_21106
OG0006163	HER_20879
OG0006164	HER_21089
OG0006165	HER_21087
OG0006166	HER_36009,HER_36004
OG0006168	HER_2065
OG0006169	HER_46992
OG0006170	HER_47294
OG0006172	HER_48320
OG0006173	HER_48329
OG0006174	HER_48360
OG0006175	HER_49340
OG0006176	HER_49287
OG0006177	HER_362
OG0006178	HER_49256
OG0006179	HER_49248
OG0006180	HER_49232
OG0006181	HER_49225,HER_49218,HER_49220
OG0006182	HER_49186
OG0006183	HER_49018
OG0006184	HER_49019
OG0006185	HER_49035
OG0006186	HER_30775
OG0006186	HER_43754,HER_32002
OG0006187	HER_8274,HER_8236
OG0006188	HER_49040
OG0006189	HER_49057
OG0006190	HER_49064
OG0006191	HER_49075
OG0006192	HER_49080
OG0006193	HER_49086
OG0006194	HER_49100
OG0006195	HER_48856
OG0006196	HER_48861
OG0006197	HER_48935
OG0006198	HER_48936
OG0006199	HER_10124,HER_10134
OG0006201	HER_48994
OG0006202	HER_6090
OG0006203	HER_49009
OG0006204	HER_48840
OG0006205	HER_48784
OG0006206	HER_48780
OG0006207	HER_48776
OG0006208	HER_48772
OG0006209	HER_48749
OG0006210	HER_48750
OG0006211	HER_48756
OG0006212	HER_48759
OG0006213	HER_48747
OG0006214	HER_48745
OG0006215	HER_48742
OG0006216	HER_48589,HER_48596
OG0006217	HER_48595,HER_48586
OG0006218	HER_48562
OG0006219	HER_48527
OG0006221	HER_48485
OG0006222	HER_48462
OG0006223	HER_48429
OG0006224	HER_48391,HER_48403
OG0006225	HER_48378
OG0006226	HER_48339
OG0006227	HER_49302,HER_49329
OG0006228	HER_49301,HER_49328
OG0006229	HER_49297,HER_49322
OG0006230	HER_49319,HER_49294
OG0006231	HER_49316,HER_49292
OG0006232	HER_49369,HER_49357
OG0006233	HER_49373
OG0006234	HER_49392
OG0006235	HER_49407
OG0006236	HER_49460
OG0006237	HER_49463,HER_49491
OG0006238	HER_29239
OG0006239	HER_49524
OG0006240	HER_49841
OG0006241	HER_49835
OG0006242	HER_49787
OG0006243	HER_49784,HER_49785
OG0006244	HER_49782,HER_49771
OG0006245	HER_49759,HER_22344
OG0006246	HER_49755
OG0006247	HER_49718
OG0006248	HER_49683
OG0006249	HER_49629
OG0006250	HER_49625
OG0006251	HER_49617
OG0006252	HER_39367
OG0006253	HER_49852
OG0006254	HER_49856
OG0006255	HER_49887
OG0006256	HER_49909
OG0006257	HER_49921
OG0006258	HER_49931
OG0006259	HER_49932
OG0006260	HER_49934
OG0006261	HER_6210,HER_6209
OG0006262	HER_49944
OG0006263	HER_49937
OG0006264	HER_33984,HER_31890,HER_24429
OG0006266	HER_49958
OG0006267	HER_49953
OG0006268	HER_49998
OG0006269	HER_49996
OG0006270	HER_9991,HER_9919
OG0006271	HER_4835,HER_4837
OG0006272	HER_37393
OG0006273	HER_37380
OG0006274	HER_37370
OG0006275	HER_37431,HER_37416
OG0006276	HER_37463
OG0006277	HER_16621,HER_37470
OG0006278	HER_15679
OG0006279	HER_37500
OG0006280	HER_37521
OG0006281	HER_37533
OG0006282	HER_37534
OG0006285	HER_37565
OG0006286	HER_37572,HER_44412
OG0006287	HER_37593
OG0006288	HER_37597
OG0006289	HER_37625
OG0006290	HER_37640
OG0006291	HER_37682,HER_37696
OG0006292	HER_37683
OG0006293	HER_14253
OG0006294	HER_37741
OG0006295	HER_37754
OG0006296	HER_37755
OG0006297	HER_37766
OG0006298	HER_37770,HER_37777
OG0006299	HER_37771,HER_37778
OG0006301	HER_37809
OG0006301	HER_37811
OG0006302	HER_37842
OG0006303	HER_37845
OG0006305	HER_37858
OG0006306	HER_37865
OG0006307	HER_37881
OG0006308	HER_37900
OG0006309	HER_37909
OG0006310	HER_26231
OG0006312	HER_39415
OG0006313	HER_39426
OG0006314	HER_39427
OG0006315	HER_39431
OG0006316	HER_39444
OG0006317	HER_39459
OG0006318	HER_39489,HER_39498
OG0006319	HER_39507
OG0006320	HER_39518
OG0006321	HER_39521
OG0006322	HER_39527
OG0006323	HER_39557
OG0006324	HER_39558
OG0006325	HER_39562
OG0006326	HER_39571,HER_39572
OG0006327	HER_39580
OG0006328	HER_39584
OG0006329	HER_39591
OG0006330	HER_39611
OG0006331	HER_39612
OG0006332	HER_39619
OG0006333	HER_39640
OG0006334	HER_39650
OG0006335	HER_44473
OG0006336	HER_39696
OG0006337	HER_39737,HER_39748
OG0006338	HER_39749,HER_39738
OG0006339	HER_39782
OG0006340	HER_42396
OG0006341	HER_39839
OG0006342	HER_39837
OG0006343	HER_39825,HER_39822
OG0006344	HER_39824,HER_39821
OG0006345	HER_39818
OG0006346	HER_39971
OG0006347	HER_39968
OG0006348	HER_39911
OG0006349	HER_40027
OG0006350	HER_40015
OG0006351	HER_40013
OG0006352	HER_40003
OG0006353	HER_39983
OG0006354	HER_40030
OG0006355	HER_40040
OG0006356	HER_40062
OG0006357	HER_40066
OG0006358	HER_39870
OG0006359	HER_40113
OG0006360	HER_40653,HER_40131
OG0006361	HER_40163
OG0006362	HER_7089
OG0006363	HER_39309
OG0006364	HER_39292
OG0006365	HER_39289
OG0006366	HER_39273,HER_39270
OG0006367	HER_37994
OG0006368	HER_15643
OG0006369	HER_38041
OG0006369	HER_38042
OG0006370	HER_38046
OG0006371	HER_25394
OG0006372	HER_6607
OG0006373	HER_38220,HER_38215
OG0006374	HER_38218,HER_38213
OG0006375	HER_38265
OG0006376	HER_38279
OG0006377	HER_38290
OG0006378	HER_38304
OG0006379	HER_38309
OG0006380	HER_38338
OG0006381	HER_38352
OG0006382	HER_38365
OG0006383	HER_2164
OG0006384	HER_38390
OG0006385	HER_2166
OG0006386	HER_38437
OG0006387	HER_38441
OG0006388	HER_38449
OG0006389	HER_38452
OG0006390	HER_38507
OG0006391	HER_38553
OG0006392	HER_38558
OG0006393	HER_38561
OG0006394	HER_38566
OG0006395	HER_4051,HER_4067
OG0006396	HER_38603
OG0006397	HER_38606
OG0006398	HER_38607
OG0006399	HER_38631
OG0006400	HER_38646
OG0006401	HER_38651
OG0006402	HER_20606
OG0006402	HER_12540
OG0006403	HER_38680
OG0006404	HER_12537
OG0006405	HER_38722
OG0006406	HER_38739
OG0006407	HER_38767
OG0006408	HER_38769
OG0006409	HER_38776
OG0006410	HER_38780
OG0006412	HER_38803
OG0006413	HER_38811
OG0006414	HER_36338,HER_36378
OG0006415	HER_38875
OG0006416	HER_31652
OG0006417	HER_38929
OG0006418	HER_38978
OG0006419	HER_38981
OG0006420	HER_38983
OG0006421	HER_39004
OG0006422	HER_39158
OG0006423	HER_39134,HER_39139
OG0006424	HER_37971,HER_37984
OG0006425	HER_44206,HER_44216
OG0006426	HER_39385
OG0006427	HER_39356
OG0006428	HER_39331
OG0006429	HER_39329
OG0006430	HER_40200
OG0006431	HER_40227
OG0006432	HER_40229
OG0006433	HER_40237,HER_40264
OG0006434	HER_40260,HER_40262
OG0006435	HER_40251
OG0006436	HER_40247
OG0006437	HER_40267,HER_40246
OG0006438	HER_40298,HER_40290
OG0006439	HER_40318
OG0006440	HER_40330
OG0006441	HER_40352
OG0006442	HER_40420
OG0006443	HER_40493
OG0006444	HER_40499
OG0006445	HER_40511
OG0006446	HER_40554
OG0006447	HER_40560
OG0006448	HER_40576
OG0006448	HER_40578
OG0006449	HER_40569
OG0006450	HER_40600,HER_40601
OG0006451	HER_40619
OG0006452	HER_39892
OG0006453	HER_26782
OG0006454	HER_7830
OG0006455	HER_45854
OG0006456	HER_45856
OG0006457	HER_45851
OG0006458	HER_45874
OG0006459	HER_45879
OG0006461	HER_45807
OG0006462	HER_45756
OG0006463	HER_45746
OG0006464	HER_45718,HER_45729
OG0006465	HER_45695
OG0006466	HER_45672
OG0006467	HER_45658
OG0006468	HER_45660
OG0006469	HER_45661
OG0006470	HER_45624
OG0006471	HER_45623
OG0006472	HER_45606,HER_45595
OG0006473	HER_45572,HER_45585
OG0006474	HER_45563,HER_45578
OG0006475	HER_45559,HER_45560,HER_45562,HER_45555
OG0006476	HER_45549,HER_45548
OG0006477	HER_46291
OG0006478	HER_46288
OG0006479	HER_44999
OG0006480	HER_46386
OG0006481	HER_46411
OG0006482	HER_46429
OG0006483	HER_45002
OG0006484	HER_46483,HER_46463
OG0006485	HER_45003
OG0006486	HER_47970
OG0006487	HER_12225
OG0006488	HER_41596
OG0006489	HER_41605
OG0006490	HER_41664
OG0006491	HER_41668
OG0006492	HER_41688
OG0006493	HER_41727
OG0006494	HER_48864
OG0006495	HER_41949
OG0006496	HER_14656
OG0006497	HER_41453
OG0006498	HER_33702
OG0006499	HER_42336
OG0006500	HER_20355
OG0006500	HER_42267
OG0006501	HER_41986
OG0006502	HER_31775,HER_31846
OG0006503	HER_41042,HER_29517
OG0006504	HER_41086,HER_41132
OG0006505	HER_41068,HER_40995
OG0006506	HER_49308
OG0006507	HER_27018,HER_27012
OG0006507	HER_42263,HER_42264
OG0006508	HER_42274
OG0006509	HER_32515,HER_32501
OG0006510	HER_42123
OG0006511	HER_42104,HER_42108,HER_42107
OG0006513	HER_42556
OG0006514	HER_42517
OG0006515	HER_42515
OG0006516	HER_42443
OG0006517	HER_42833
OG0006518	HER_42808,HER_42821
OG0006519	HER_42782
OG0006520	HER_42770
OG0006521	HER_42769
OG0006522	HER_18026
OG0006524	HER_43780
OG0006525	HER_43708,HER_43667
OG0006526	HER_43609
OG0006527	HER_43697,HER_43658
OG0006528	HER_43530
OG0006530	HER_43528
OG0006531	HER_43527
OG0006532	HER_43509
OG0006533	HER_11032
OG0006534	HER_12120
OG0006535	HER_3757
OG0006536	HER_44156
OG0006537	HER_44241,HER_44233
OG0006538	HER_6619,HER_14799
OG0006538	HER_43651
OG0006539	HER_18828
OG0006540	HER_18825
OG0006541	HER_3409,HER_31431
OG0006542	HER_45996
OG0006543	HER_39051
OG0006544	HER_45194
OG0006545	HER_13987
OG0006546	HER_14047,HER_14057
OG0006547	HER_14058,HER_14046
OG0006548	HER_14083
OG0006549	HER_13792
OG0006550	HER_13818
OG0006551	HER_13852
OG0006553	HER_13773
OG0006554	HER_13872,HER_13869
OG0006556	HER_13691
OG0006557	HER_13686
OG0006558	HER_13391
OG0006559	HER_13345
OG0006560	HER_13352
OG0006561	HER_13304
OG0006562	HER_13314
OG0006563	HER_13315
OG0006564	HER_13379
OG0006565	HER_37025
OG0006566	HER_13399
OG0006567	HER_31159
OG0006568	HER_13402
OG0006569	HER_13503
OG0006570	HER_13502
OG0006571	HER_13494
OG0006572	HER_13493
OG0006573	HER_13488
OG0006574	HER_13464
OG0006575	HER_13591
OG0006576	HER_13598
OG0006577	HER_13102
OG0006578	HER_13097
OG0006579	HER_13096
OG0006580	HER_13064
OG0006581	HER_17633
OG0006582	HER_42302
OG0006583	HER_12801
OG0006584	HER_12633
OG0006585	HER_12636
OG0006586	HER_12468
OG0006587	HER_12506
OG0006589	HER_12280
OG0006590	HER_12281
OG0006591	HER_12325
OG0006592	HER_12326
OG0006593	HER_12332
OG0006594	HER_22746
OG0006595	HER_2975
OG0006596	HER_12456
OG0006597	HER_12033
OG0006598	HER_24187,HER_24176
OG0006599	HER_21986
OG0006600	HER_20342
OG0006601	HER_22993
OG0006602	HER_8666
OG0006603	HER_8667
OG0006604	HER_8669
OG0006605	HER_41962
OG0006606	HER_33170
OG0006607	HER_33185
OG0006608	HER_33186
OG0006609	HER_33187
OG0006610	HER_14790
OG0006611	HER_14813,HER_14812,HER_14819
OG0006612	HER_14820
OG0006613	HER_14823,HER_14830
OG0006614	HER_14835
OG0006615	HER_14848
OG0006616	HER_14873
OG0006617	HER_14879
OG0006618	HER_14898
OG0006619	HER_14914
OG0006620	HER_14942
OG0006621	HER_14959
OG0006622	HER_14969
OG0006623	HER_15121
OG0006624	HER_15123,HER_15104
OG0006625	HER_15808
OG0006626	HER_15809
OG0006627	HER_15810
OG0006628	HER_15811
OG0006629	HER_15812
OG0006630	HER_14730
OG0006631	HER_14681
OG0006632	HER_35629
OG0006633	HER_14757
OG0006634	HER_14750
OG0006635	HER_15583,HER_15570
OG0006636	HER_15585,HER_15572
OG0006637	HER_15599
OG0006638	HER_24004
OG0006639	HER_15676
OG0006640	HER_15627
OG0006641	HER_15691,HER_15688
OG0006642	HER_15747
OG0006643	HER_15746
OG0006644	HER_15765
OG0006645	HER_15793
OG0006646	HER_33583,HER_33587
OG0006647	HER_16522
OG0006648	HER_16514
OG0006649	HER_32833,HER_28995,HER_42577
OG0006651	HER_16479
OG0006652	HER_16476
OG0006653	HER_16462,HER_16455
OG0006654	HER_16438
OG0006655	HER_16435
OG0006656	HER_16423
OG0006657	HER_16375
OG0006658	HER_16354,HER_16353
OG0006659	HER_16342
OG0006660	HER_16302
OG0006661	HER_16301
OG0006662	HER_16299
OG0006663	HER_16279
OG0006664	HER_16269,HER_16247
OG0006665	HER_16245,HER_16267
OG0006666	HER_16242,HER_16264
OG0006667	HER_16227
OG0006668	HER_16217
OG0006669	HER_16200
OG0006670	HER_16165
OG0006671	HER_16158
OG0006672	HER_16156
OG0006673	HER_16155
OG0006674	HER_16128
OG0006675	HER_16127
OG0006676	HER_16097,HER_16103
OG0006677	HER_16101,HER_16095
OG0006678	HER_16080
OG0006679	HER_16012
OG0006680	HER_9690
OG0006680	HER_9680
OG0006681	HER_15994
OG0006682	HER_15973
OG0006683	HER_15962
OG0006684	HER_9623,HER_9666
OG0006685	HER_15852
OG0006686	HER_15847
OG0006687	HER_14667
OG0006688	HER_14664
OG0006689	HER_14654
OG0006690	HER_14600
OG0006691	HER_14596
OG0006692	HER_14595
OG0006693	HER_14593
OG0006694	HER_14485,HER_14502
OG0006695	HER_14477,HER_14494
OG0006696	HER_14440
OG0006697	HER_14444,HER_14433
OG0006698	HER_15389
OG0006699	HER_15392
OG0006700	HER_15405,HER_15398
OG0006701	HER_15378
OG0006702	HER_40180
OG0006703	HER_28275
OG0006704	HER_15319
OG0006705	HER_15317
OG0006706	HER_15274
OG0006707	HER_15273
OG0006708	HER_14953
OG0006709	HER_46132
OG0006710	HER_16924
OG0006711	HER_16897,HER_16921
OG0006712	HER_16880,HER_16903
OG0006713	HER_16879,HER_16902
OG0006714	HER_16872
OG0006715	HER_16865
OG0006716	HER_16859,HER_16862
OG0006717	HER_16851,HER_22881
OG0006719	HER_16675
OG0006720	HER_16707
OG0006721	HER_16727
OG0006722	HER_16736
OG0006723	HER_16751
OG0006724	HER_16756,HER_16754
OG0006725	HER_16771
OG0006726	HER_16768
OG0006727	HER_45317
OG0006728	HER_45307
OG0006729	HER_45291
OG0006730	HER_45253
OG0006731	HER_45216
OG0006732	HER_45209
OG0006733	HER_45203
OG0006734	HER_45179
OG0006735	HER_45166
OG0006736	HER_45157
OG0006737	HER_45154
OG0006738	HER_45146
OG0006739	HER_45152
OG0006740	HER_45108
OG0006741	HER_45087
OG0006743	HER_45068
OG0006744	HER_45051
OG0006745	HER_45047
OG0006746	HER_45037
OG0006747	HER_45011
OG0006748	HER_45010
OG0006749	HER_45009
OG0006750	HER_44996
OG0006751	HER_44991
OG0006751	HER_44992
OG0006752	HER_44921,HER_44924
OG0006753	HER_44906
OG0006754	HER_44835
OG0006755	HER_44811
OG0006756	HER_44808,HER_44801
OG0006757	HER_44798
OG0006758	HER_44743,HER_44755
OG0006759	HER_44742,HER_44754
OG0006760	HER_44740,HER_44752
OG0006761	HER_44729,HER_44734
OG0006762	HER_44724
OG0006763	HER_44650,HER_44605
OG0006764	HER_44640,HER_44600
OG0006765	HER_44568
OG0006766	HER_44486
OG0006767	HER_44491
OG0006768	HER_44519
OG0006769	HER_44523
OG0006770	HER_44526
OG0006771	HER_7204
OG0006772	HER_44528
OG0006773	HER_45480
OG0006774	HER_46311,HER_46334
OG0006775	HER_46333
OG0006776	HER_46306,HER_46329
OG0006777	HER_46328,HER_46305
OG0006778	HER_46298,HER_46325
OG0006779	HER_45514
OG0006780	HER_7209
OG0006781	HER_45505
OG0006782	HER_45494,HER_45499
OG0006783	HER_46335,HER_46312
OG0006784	HER_46340
OG0006785	HER_7994
OG0006786	HER_46354
OG0006787	HER_46358
OG0006788	HER_7993
OG0006789	HER_46203
OG0006790	HER_46196
OG0006791	HER_46179
OG0006792	HER_46152
OG0006793	HER_46128
OG0006794	HER_7212
OG0006795	HER_46108
OG0006796	HER_46103
OG0006797	HER_46088
OG0006798	HER_46086
OG0006799	HER_46072
OG0006800	HER_46071
OG0006801	HER_46066
OG0006802	HER_46020
OG0006803	HER_46017
OG0006804	HER_45999
OG0006805	HER_45927
OG0006806	HER_45940,HER_45931
OG0006807	HER_45953
OG0006808	HER_19371,HER_45960
OG0006809	HER_45964
OG0006810	HER_45978
OG0006811	HER_33549
OG0006812	HER_22099
OG0006813	HER_22091
OG0006814	HER_7877
OG0006815	HER_12440,HER_12441
OG0006816	HER_19285
OG0006817	HER_19284
OG0006818	HER_19505
OG0006819	HER_29650
OG0006820	HER_7635,HER_7614
OG0006821	HER_7615,HER_7636
OG0006822	HER_7531
OG0006823	HER_7529
OG0006824	HER_7532
OG0006825	HER_7552
OG0006826	HER_7625,HER_7645
OG0006827	HER_7671,HER_7655
OG0006828	HER_7659
OG0006829	HER_7745
OG0006830	HER_7703
OG0006831	HER_6744
OG0006832	HER_6761
OG0006833	HER_6791
OG0006834	HER_6794
OG0006835	HER_6796
OG0006836	HER_6839,HER_6853
OG0006837	HER_6874
OG0006838	HER_6902
