"gene_1","gene_2","species","coex","hpf"
"mmp16","tbr","Lv",0.894454382826476,12
"mmp16","tbr","Lv",0.713110257816785,16
"mmp16","tbr","Lv",0.121285627653123,20
"mmp16","wnt1","Lv",95,24
"mmp16","wnt1","Lv",0.182815356489945,6
"mmp16","wnt1","Lv",0.694006309148265,9
"mmp16","wnt1","Lv",0.981151562096566,12
"mmp16","wnt1","Lv",0.178890876565295,16
"mmp16","wnt1","Lv",0.109709270433352,20
"mmp16","wnt1","Lv",0.181928441479685,24
"ets1","mmp16","Lv",96,6
"ets1","mmp16","Lv",0.457038391224863,9
"ets1","mmp16","Lv",0.609884332281809,12
"ets1","mmp16","Lv",0.568035114898012,16
"ets1","mmp16","Lv",0.894454382826476,20
"ets1","mmp16","Lv",0.438837081733407,24
"ets1","mmp16","Lv",0.181928441479685,6
"erg","mmp16","Lv",97,9
"erg","mmp16","Lv",0,12
"erg","mmp16","Lv",0,16
"erg","mmp16","Lv",0,20
"erg","mmp16","Lv",0,24
"erg","mmp16","Lv",0,6
"erg","mmp16","Lv",0,9
"mmp16","sm37","Lv",98,12
"mmp16","sm37","Lv",0,16
"mmp16","sm37","Lv",0,20
"mmp16","sm37","Lv",0.72295378259747,24
"mmp16","sm37","Lv",0.805008944543828,6
"mmp16","sm37","Lv",0.493691716950082,9
"mmp16","sm37","Lv",0.303214069132808,12
"mmp16","sm50","Lv",99,16
"mmp16","sm50","Lv",0,20
"mmp16","sm50","Lv",0.0630914826498422,24
"mmp16","sm50","Lv",0.568035114898012,6
"mmp16","sm50","Lv",0.715563506261181,9
"mmp16","sm50","Lv",0.493691716950082,12
"mmp16","sm50","Lv",0.0606428138265615,16
"kirrelL","mmp16","Lv",100,20
"kirrelL","mmp16","Lv",0,24
"kirrelL","mmp16","Lv",0,6
"kirrelL","mmp16","Lv",0.154918667699458,9
"kirrelL","mmp16","Lv",0.268336314847943,12
"kirrelL","mmp16","Lv",0.219418540866703,16
"kirrelL","mmp16","Lv",0.121285627653123,20
"foxB","mmp16","Lv",101,24
"foxB","mmp16","Lv",0,6
"foxB","mmp16","Lv",0,9
"foxB","mmp16","Lv",0.748773560547379,12
"foxB","mmp16","Lv",0.447227191413238,16
"foxB","mmp16","Lv",0.274273176083379,20
"foxB","mmp16","Lv",0,24
"dri","mmp16","Lv",102,6
"dri","mmp16","Lv",0.0914076782449725,9
"dri","mmp16","Lv",0.336487907465825,12
"dri","mmp16","Lv",0.490575781048283,16
"dri","mmp16","Lv",0.715563506261181,20
"dri","mmp16","Lv",0.713110257816785,24
"dri","mmp16","Lv",0.667070952092177,6
"hex","mmp16","Lv",103,9
"hex","mmp16","Lv",0.127970749542962,12
"hex","mmp16","Lv",0.336487907465825,16
"hex","mmp16","Lv",0.69713400464756,20
"hex","mmp16","Lv",0.35778175313059,24
"hex","mmp16","Lv",0.219418540866703,6
"hex","mmp16","Lv",0.485142510612492,9
"irf4","mmp16","Lv",104,12
"irf4","mmp16","Lv",0,16
"irf4","mmp16","Lv",0,20
"irf4","mmp16","Lv",0,24
"irf4","mmp16","Lv",0.0894454382826475,6
"irf4","mmp16","Lv",0.164563905650027,9
"irf4","mmp16","Lv",0.0606428138265615,12
"fgf","pks1","Lv",105,16
"fgf","pks1","Lv",0.109689213893967,20
"fgf","pks1","Lv",0.525762355415352,24
"fgf","pks1","Lv",1.54918667699458,6
"fgf","pks1","Lv",0.894454382826476,9
"fgf","pks1","Lv",0.822819528250137,12
"fgf","pks1","Lv",0.424499696785931,16
"pks1","vegfr","Lv",106,20
"pks1","vegfr","Lv",0,24
"pks1","vegfr","Lv",0.168243953732913,6
"pks1","vegfr","Lv",0.542215336948102,9
"pks1","vegfr","Lv",0.626118067978533,12
"pks1","vegfr","Lv",0.713110257816785,16
"pks1","vegfr","Lv",0.121285627653123,20
"pks1","pks2","Lv",107,24
"pks1","pks2","Lv",0,6
"pks1","pks2","Lv",0.0630914826498422,9
"pks1","pks2","Lv",0.361476891298735,12
"pks1","pks2","Lv",0.178890876565295,16
"pks1","pks2","Lv",0.0548546352166758,20
"pks1","pks2","Lv",0,24
"pks1","tbr","Lv",108,6
"pks1","tbr","Lv",0.36563071297989,9
"pks1","tbr","Lv",4.96319663512093,12
"pks1","tbr","Lv",4.93157758843274,16
"pks1","tbr","Lv",1.6994633273703,20
"pks1","tbr","Lv",1.04223806911684,24
"pks1","tbr","Lv",0,6
"pks1","wnt1","Lv",109,9
"pks1","wnt1","Lv",0.146252285191956,12
"pks1","wnt1","Lv",4.20609884332282,16
"pks1","wnt1","Lv",0.748773560547379,20
"pks1","wnt1","Lv",0.268336314847943,24
"pks1","wnt1","Lv",0.383982446516731,6
"pks1","wnt1","Lv",0.242571255306246,9
"ets1","pks1","Lv",110,12
"ets1","pks1","Lv",0.310786106032907,16
"ets1","pks1","Lv",1.32492113564669,20
"ets1","pks1","Lv",1.29098889749548,24
"ets1","pks1","Lv",0.715563506261181,6
"ets1","pks1","Lv",0.493691716950082,9
"ets1","pks1","Lv",0.121285627653123,12
"erg","pks1","Lv",111,16
"erg","pks1","Lv",0,20
"erg","pks1","Lv",0,24
"erg","pks1","Lv",0,6
"erg","pks1","Lv",0,9
"erg","pks1","Lv",0,12
"erg","pks1","Lv",0,16
"pks1","sm37","Lv",112,20
"pks1","sm37","Lv",0,24
"pks1","sm37","Lv",0,6
"pks1","sm37","Lv",0.413116447198554,9
"pks1","sm37","Lv",0.35778175313059,12
"pks1","sm37","Lv",0.383982446516731,16
"pks1","sm37","Lv",0.0606428138265615,20
"pks1","sm50","Lv",113,24
"pks1","sm50","Lv",0,6
"pks1","sm50","Lv",0.021030494216614,9
"pks1","sm50","Lv",0.284017557449006,12
"pks1","sm50","Lv",0.178890876565295,16
"pks1","sm50","Lv",0.164563905650027,20
"pks1","sm50","Lv",0,24
"kirrelL","pks1","Lv",114,6
"kirrelL","pks1","Lv",0,9
"kirrelL","pks1","Lv",0,12
"kirrelL","pks1","Lv",0.0516395558998192,16
"kirrelL","pks1","Lv",0.0894454382826475,20
"kirrelL","pks1","Lv",0,24
"kirrelL","pks1","Lv",0,6
"foxB","pks1","Lv",115,9
"foxB","pks1","Lv",0,12
"foxB","pks1","Lv",0,16
"foxB","pks1","Lv",0.387296669248644,20
"foxB","pks1","Lv",0.178890876565295,24
"foxB","pks1","Lv",0.0548546352166758,6
"foxB","pks1","Lv",0.0606428138265615,9
"dri","pks1","Lv",116,12
"dri","pks1","Lv",0.0548446069469835,16
"dri","pks1","Lv",0.168243953732913,20
"dri","pks1","Lv",0.542215336948102,24
"dri","pks1","Lv",0.536672629695885,6
"dri","pks1","Lv",1.86505759736698,9
"dri","pks1","Lv",1.27349909035779,12
"hex","pks1","Lv",117,16
"hex","pks1","Lv",0.164533820840951,20
"hex","pks1","Lv",0.757097791798107,24
"hex","pks1","Lv",1.72992512264395,6
"hex","pks1","Lv",0.447227191413238,9
"hex","pks1","Lv",0.65825562260011,12
"hex","pks1","Lv",0.485142510612492,16
"irf4","pks1","Lv",118,20
"irf4","pks1","Lv",0,24
"irf4","pks1","Lv",0.0420609884332281,6
"irf4","pks1","Lv",0.129098889749548,9
"irf4","pks1","Lv",0.35778175313059,12
"irf4","pks1","Lv",0.329127811300055,16
"irf4","pks1","Lv",0.121285627653123,20
"mmp16","pks1","Lv",119,24
"mmp16","pks1","Lv",0,6
"mmp16","pks1","Lv",0.10515247108307,9
"mmp16","pks1","Lv",0.387296669248644,12
"mmp16","pks1","Lv",0.178890876565295,16
"mmp16","pks1","Lv",0.329127811300055,20
"mmp16","pks1","Lv",0,24
"fgf","gcm","Lv",120,6
"fgf","gcm","Lv",0.402193784277879,9
"fgf","gcm","Lv",0.757097791798107,12
"fgf","gcm","Lv",1.52336689904467,16
"fgf","gcm","Lv",0.715563506261181,20
"fgf","gcm","Lv",0.438837081733407,24
"fgf","gcm","Lv",0.303214069132808,6
"gcm","vegfr","Lv",121,9
"gcm","vegfr","Lv",0.073126142595978,12
"gcm","vegfr","Lv",0.988433228180862,16
"gcm","vegfr","Lv",0.929512006196747,20
"gcm","vegfr","Lv",0.805008944543828,24
"gcm","vegfr","Lv",0.493691716950082,6
"gcm","vegfr","Lv",0.121285627653123,9
"gcm","pks2","Lv",122,12
"gcm","pks2","Lv",0.0182815356489945,16
"gcm","pks2","Lv",0.147213459516299,20
"gcm","pks2","Lv",0.309837335398916,24
"gcm","pks2","Lv",0.0894454382826475,6
"gcm","pks2","Lv",0.0548546352166758,9
"gcm","pks2","Lv",0,12
"gcm","tbr","Lv",123,16
"gcm","tbr","Lv",3.16270566727605,20
"gcm","tbr","Lv",7.50788643533123,24
"gcm","tbr","Lv",5.68035114898012,6
"gcm","tbr","Lv",1.78890876565295,9
"gcm","tbr","Lv",0.822819528250137,12
"gcm","tbr","Lv",0,16
"gcm","wnt1","Lv",124,20
"gcm","wnt1","Lv",2.44972577696527,24
"gcm","wnt1","Lv",7.7602523659306,6
"gcm","wnt1","Lv",0.67131422669765,9
"gcm","wnt1","Lv",0.268336314847943,12
"gcm","wnt1","Lv",0.219418540866703,16
"gcm","wnt1","Lv",0.121285627653123,20
"ets1","gcm","Lv",125,24
"ets1","gcm","Lv",2.17550274223035,6
"ets1","gcm","Lv",3.00736067297581,9
"ets1","gcm","Lv",1.44590756519494,12
"ets1","gcm","Lv",1.07334525939177,16
"ets1","gcm","Lv",0.329127811300055,20
"ets1","gcm","Lv",0.0606428138265615,24
"erg","gcm","Lv",126,6
"erg","gcm","Lv",0,9
"erg","gcm","Lv",0,12
"erg","gcm","Lv",0,16
"erg","gcm","Lv",0,20
"erg","gcm","Lv",0,24
"erg","gcm","Lv",0,6
"gcm","sm37","Lv",127,9
"gcm","sm37","Lv",0,12
"gcm","sm37","Lv",0,16
"gcm","sm37","Lv",0.464756003098373,20
"gcm","sm37","Lv",0.178890876565295,24
"gcm","sm37","Lv",0.274273176083379,6
"gcm","sm37","Lv",0.242571255306246,9
"gcm","sm50","Lv",128,12
"gcm","sm50","Lv",0,16
"gcm","sm50","Lv",0.021030494216614,20
"gcm","sm50","Lv",0.284017557449006,24
"gcm","sm50","Lv",0.0894454382826475,6
"gcm","sm50","Lv",0.164563905650027,9
"gcm","sm50","Lv",0,12
"gcm","kirrelL","Lv",129,16
"gcm","kirrelL","Lv",0,20
"gcm","kirrelL","Lv",0,24
"gcm","kirrelL","Lv",0.0516395558998192,6
"gcm","kirrelL","Lv",0.0894454382826475,9
"gcm","kirrelL","Lv",0,12
"gcm","kirrelL","Lv",0.0606428138265615,16
"foxB","gcm","Lv",130,20
"foxB","gcm","Lv",0.0548446069469835,24
"foxB","gcm","Lv",0.021030494216614,6
"foxB","gcm","Lv",0.438936225148464,9
"foxB","gcm","Lv",0.178890876565295,12
"foxB","gcm","Lv",0.0548546352166758,16
"foxB","gcm","Lv",0.121285627653123,20
"dri","gcm","Lv",131,24
"dri","gcm","Lv",0.457038391224863,6
"dri","gcm","Lv",0.294426919032597,9
"dri","gcm","Lv",0.542215336948102,12
"dri","gcm","Lv",0.626118067978533,16
"dri","gcm","Lv",1.26165660998354,20
"dri","gcm","Lv",0.606428138265616,24
"gcm","hex","Lv",132,6
"gcm","hex","Lv",1.06032906764168,9
"gcm","hex","Lv",1.13564668769716,12
"gcm","hex","Lv",1.67828556674413,16
"gcm","hex","Lv",0.268336314847943,20
"gcm","hex","Lv",0.164563905650027,24
"gcm","hex","Lv",0.181928441479685,6
"gcm","irf4","Lv",133,9
"gcm","irf4","Lv",0.0548446069469835,12
"gcm","irf4","Lv",0.021030494216614,16
"gcm","irf4","Lv",0.129098889749548,20
"gcm","irf4","Lv",0.178890876565295,24
"gcm","irf4","Lv",0.0548546352166758,6
"gcm","irf4","Lv",0,9
"gcm","mmp16","Lv",134,12
"gcm","mmp16","Lv",0.073126142595978,16
"gcm","mmp16","Lv",0.252365930599369,20
"gcm","mmp16","Lv",0.361476891298735,24
"gcm","mmp16","Lv",0.268336314847943,6
"gcm","mmp16","Lv",0.219418540866703,9
"gcm","mmp16","Lv",0.0606428138265615,12
"gcm","pks1","Lv",135,16
"gcm","pks1","Lv",0.073126142595978,20
"gcm","pks1","Lv",3.70136698212408,24
"gcm","pks1","Lv",8.41724761167054,6
"gcm","pks1","Lv",8.22898032200358,9
"gcm","pks1","Lv",5.97915523861766,12
"gcm","pks1","Lv",2.30442692540934,16
"fgf","soxC","Lv",136,20
"fgf","soxC","Lv",1.75502742230347,24
"fgf","soxC","Lv",1.9348054679285,6
"fgf","soxC","Lv",1.54918667699458,9
"fgf","soxC","Lv",0.805008944543828,12
"fgf","soxC","Lv",0.65825562260011,16
"fgf","soxC","Lv",0.303214069132808,20
"soxC","vegfr","Lv",137,24
"soxC","vegfr","Lv",0.073126142595978,6
"soxC","vegfr","Lv",1.28286014721346,9
"soxC","vegfr","Lv",0.645494448747741,12
"soxC","vegfr","Lv",0.805008944543828,16
"soxC","vegfr","Lv",0.383982446516731,20
"soxC","vegfr","Lv",0,24
"pks2","soxC","Lv",138,6
"pks2","soxC","Lv",0.0182815356489945,9
"pks2","soxC","Lv",0.757097791798107,12
"pks2","soxC","Lv",0.206558223599277,16
"pks2","soxC","Lv",0,20
"pks2","soxC","Lv",0,24
"pks2","soxC","Lv",0,6
"soxC","tbr","Lv",139,9
"soxC","tbr","Lv",3.72943327239488,12
"soxC","tbr","Lv",2.22923238696109,16
"soxC","tbr","Lv",0.645494448747741,20
"soxC","tbr","Lv",0.35778175313059,24
"soxC","tbr","Lv",0.219418540866703,6
"soxC","tbr","Lv",0,9
"soxC","wnt1","Lv",140,12
"soxC","wnt1","Lv",2.96160877513711,16
"soxC","wnt1","Lv",3.36487907465825,20
"soxC","wnt1","Lv",1.52336689904467,24
"soxC","wnt1","Lv",0.268336314847943,6
"soxC","wnt1","Lv",0.438837081733407,9
"soxC","wnt1","Lv",0.121285627653123,12
"ets1","soxC","Lv",141,16
"ets1","soxC","Lv",3.12614259597806,20
"ets1","soxC","Lv",2.35541535226078,24
"ets1","soxC","Lv",0.929512006196747,6
"ets1","soxC","Lv",1.07334525939177,9
"ets1","soxC","Lv",0.548546352166758,12
"ets1","soxC","Lv",0,16
"erg","soxC","Lv",142,20
"erg","soxC","Lv",0,24
"erg","soxC","Lv",0,6
"erg","soxC","Lv",0,9
"erg","soxC","Lv",0,12
"erg","soxC","Lv",0,16
"erg","soxC","Lv",0,20
"sm37","soxC","Lv",143,24
"sm37","soxC","Lv",0,6
"sm37","soxC","Lv",0.0420609884332281,9
"sm37","soxC","Lv",0.232378001549187,12
"sm37","soxC","Lv",0.0894454382826475,16
"sm37","soxC","Lv",0,20
"sm37","soxC","Lv",0.0606428138265615,24
"sm50","soxC","Lv",144,6
"sm50","soxC","Lv",0,9
"sm50","soxC","Lv",0.126182965299685,12
"sm50","soxC","Lv",0.154918667699458,16
"sm50","soxC","Lv",0,20
"sm50","soxC","Lv",0.109709270433352,24
"sm50","soxC","Lv",0,6
"kirrelL","soxC","Lv",145,9
"kirrelL","soxC","Lv",0,12
"kirrelL","soxC","Lv",0,16
"kirrelL","soxC","Lv",0.0258197779499096,20
"kirrelL","soxC","Lv",0,24
"kirrelL","soxC","Lv",0,6
"kirrelL","soxC","Lv",0,9
"foxB","soxC","Lv",146,12
"foxB","soxC","Lv",0.073126142595978,16
"foxB","soxC","Lv",0.021030494216614,20
"foxB","soxC","Lv",0.258197779499096,24
"foxB","soxC","Lv",0,6
"foxB","soxC","Lv",0,9
"foxB","soxC","Lv",0.121285627653123,12
"dri","soxC","Lv",147,16
"dri","soxC","Lv",1.48080438756856,20
"dri","soxC","Lv",1.00946372239748,24
"dri","soxC","Lv",0.593854892847922,6
"dri","soxC","Lv",0.715563506261181,9
"dri","soxC","Lv",1.91991223258365,12
"dri","soxC","Lv",0.970285021224985,16
"hex","soxC","Lv",148,20
"hex","soxC","Lv",1.77330895795247,24
"hex","soxC","Lv",1.13564668769716,6
"hex","soxC","Lv",0.464756003098373,9
"hex","soxC","Lv",0.447227191413238,12
"hex","soxC","Lv",0.329127811300055,16
"hex","soxC","Lv",0.0606428138265615,20
"irf4","soxC","Lv",149,24
"irf4","soxC","Lv",0.0548446069469835,6
"irf4","soxC","Lv",0.0420609884332281,9
"irf4","soxC","Lv",0.0258197779499096,12
"irf4","soxC","Lv",0.0894454382826475,16
"irf4","soxC","Lv",0,20
"irf4","soxC","Lv",0,24
"mmp16","soxC","Lv",150,6
"mmp16","soxC","Lv",0.036563071297989,9
"mmp16","soxC","Lv",0.231335436382755,12
"mmp16","soxC","Lv",0.206558223599277,16
"mmp16","soxC","Lv",0.0894454382826475,20
"mmp16","soxC","Lv",0.0548546352166758,24
"mmp16","soxC","Lv",0.0606428138265615,6
"pks1","soxC","Lv",151,9
"pks1","soxC","Lv",0.0914076782449725,12
"pks1","soxC","Lv",0.147213459516299,16
"pks1","soxC","Lv",0.154918667699458,20
"pks1","soxC","Lv",0.35778175313059,24
"pks1","soxC","Lv",0.383982446516731,6
"pks1","soxC","Lv",0.0606428138265615,9
"gcm","soxC","Lv",152,12
"gcm","soxC","Lv",0.859232175502742,16
"gcm","soxC","Lv",0.862250262881178,20
"gcm","soxC","Lv",0.361476891298735,24
"gcm","soxC","Lv",0.447227191413238,6
"gcm","soxC","Lv",0.274273176083379,9
"gcm","soxC","Lv",0,12
"fgf","tgif","Lv",153,16
"fgf","tgif","Lv",0.548446069469835,20
"fgf","tgif","Lv",4.07991587802313,24
"fgf","tgif","Lv",5.8869093725794,6
"fgf","tgif","Lv",2.32558139534884,9
"fgf","tgif","Lv",2.63302249040044,12
"fgf","tgif","Lv",3.09278350515464,16
"tgif","vegfr","Lv",154,20
"tgif","vegfr","Lv",0.036563071297989,24
"tgif","vegfr","Lv",3.40694006309148,6
"tgif","vegfr","Lv",6.84224115672605,9
"tgif","vegfr","Lv",5.18783542039356,12
"tgif","vegfr","Lv",2.96215030170049,16
"tgif","vegfr","Lv",0.667070952092177,20
"pks2","tgif","Lv",155,24
"pks2","tgif","Lv",0,6
"pks2","tgif","Lv",3.53312302839117,9
"pks2","tgif","Lv",3.64058869093726,12
"pks2","tgif","Lv",1.61001788908766,16
"pks2","tgif","Lv",0.822819528250137,20
"pks2","tgif","Lv",0,24
"tbr","tgif","Lv",156,6
"tbr","tgif","Lv",3.345521023766,9
"tbr","tgif","Lv",4.87907465825447,12
"tbr","tgif","Lv",7.30699715982443,16
"tbr","tgif","Lv",5.27728085867621,20
"tbr","tgif","Lv",2.74273176083379,24
"tbr","tgif","Lv",0.424499696785931,6
"tgif","wnt1","Lv",157,9
"tgif","wnt1","Lv",1.17001828153565,12
"tgif","wnt1","Lv",3.5751840168244,16
"tgif","wnt1","Lv",6.60986315517686,20
"tgif","wnt1","Lv",1.61001788908766,24
"tgif","wnt1","Lv",1.64563905650027,6
"tgif","wnt1","Lv",0.7883565797453,9
"ets1","tgif","Lv",158,12
"ets1","tgif","Lv",2.90676416819013,16
"ets1","tgif","Lv",4.07991587802313,20
"ets1","tgif","Lv",5.24141492383165,24
"ets1","tgif","Lv",6.17173524150268,6
"ets1","tgif","Lv",3.45584201865058,9
"ets1","tgif","Lv",0.848999393571862,12
"erg","tgif","Lv",159,16
"erg","tgif","Lv",0,20
"erg","tgif","Lv",0,24
"erg","tgif","Lv",0,6
"erg","tgif","Lv",0,9
"erg","tgif","Lv",0,12
"erg","tgif","Lv",0,16
"sm37","tgif","Lv",160,20
"sm37","tgif","Lv",0,24
"sm37","tgif","Lv",0.46267087276551,6
"sm37","tgif","Lv",4.26026336173509,9
"sm37","tgif","Lv",2.23613595706619,12
"sm37","tgif","Lv",1.09709270433352,16
"sm37","tgif","Lv",1.03092783505155,20
"sm50","tgif","Lv",161,24
"sm50","tgif","Lv",0,6
"sm50","tgif","Lv",0.651945320715037,9
"sm50","tgif","Lv",2.89181513038988,12
"sm50","tgif","Lv",2.14669051878354,16
"sm50","tgif","Lv",0.65825562260011,20
"sm50","tgif","Lv",0.242571255306246,24
"kirrelL","tgif","Lv",162,6
"kirrelL","tgif","Lv",0,9
"kirrelL","tgif","Lv",0,12
"kirrelL","tgif","Lv",0.542215336948102,16
"kirrelL","tgif","Lv",0.35778175313059,20
"kirrelL","tgif","Lv",0.274273176083379,24
"kirrelL","tgif","Lv",0.121285627653123,6
"foxB","tgif","Lv",163,9
"foxB","tgif","Lv",0.0914076782449725,12
"foxB","tgif","Lv",0.0630914826498422,16
"foxB","tgif","Lv",3.7438678027369,20
"foxB","tgif","Lv",0.983899821109123,24
"foxB","tgif","Lv",0.493691716950082,6
"foxB","tgif","Lv",0.242571255306246,9
"dri","tgif","Lv",164,12
"dri","tgif","Lv",0.621572212065813,16
"dri","tgif","Lv",3.99579390115668,20
"dri","tgif","Lv",2.06558223599277,24
"dri","tgif","Lv",1.6994633273703,6
"dri","tgif","Lv",4.27866154690071,9
"dri","tgif","Lv",4.60885385081868,12
"hex","tgif","Lv",165,16
"hex","tgif","Lv",1.37111517367459,20
"hex","tgif","Lv",4.05888538380652,24
"hex","tgif","Lv",4.67337980893364,6
"hex","tgif","Lv",2.50447227191413,9
"hex","tgif","Lv",2.96215030170049,12
"hex","tgif","Lv",1.75864160097028,16
"irf4","tgif","Lv",166,20
"irf4","tgif","Lv",0,24
"irf4","tgif","Lv",0.0420609884332281,6
"irf4","tgif","Lv",0.0516395558998192,9
"irf4","tgif","Lv",1.16279069767442,12
"irf4","tgif","Lv",0.65825562260011,16
"irf4","tgif","Lv",0.303214069132808,20
"mmp16","tgif","Lv",167,24
"mmp16","tgif","Lv",0.0914076782449725,6
"mmp16","tgif","Lv",0.252365930599369,9
"mmp16","tgif","Lv",1.54918667699458,12
"mmp16","tgif","Lv",1.34168157423971,16
"mmp16","tgif","Lv",0.822819528250137,20
"mmp16","tgif","Lv",0.485142510612492,24
"pks1","tgif","Lv",168,6
"pks1","tgif","Lv",0.182815356489945,9
"pks1","tgif","Lv",0.715036803364879,12
"pks1","tgif","Lv",1.98812290214304,16
"pks1","tgif","Lv",2.05724508050089,20
"pks1","tgif","Lv",2.96215030170049,24
"pks1","tgif","Lv",0.970285021224985,6
"gcm","tgif","Lv",169,9
"gcm","tgif","Lv",0.968921389396709,12
"gcm","tgif","Lv",0.946372239747634,16
"gcm","tgif","Lv",2.89181513038988,20
"gcm","tgif","Lv",2.95169946332737,24
"gcm","tgif","Lv",3.1815688425672,6
"gcm","tgif","Lv",1.15221346270467,9
"soxC","tgif","Lv",170,12
"soxC","tgif","Lv",0.859232175502742,16
"soxC","tgif","Lv",0.82018927444795,20
"soxC","tgif","Lv",1.91066356829331,24
"soxC","tgif","Lv",1.43112701252236,6
"soxC","tgif","Lv",1.48107515085025,9
"soxC","tgif","Lv",0.363856882959369,12
"c-lectin","fgf","Lv",171,16
"c-lectin","fgf","Lv",0.475319926873857,20
"c-lectin","fgf","Lv",4.75289169295478,24
"c-lectin","fgf","Lv",4.49264136328428,6
"c-lectin","fgf","Lv",2.77280858676208,9
"c-lectin","fgf","Lv",2.02962150301701,12
"c-lectin","fgf","Lv",1.15221346270467,16
"c-lectin","vegfr","Lv",172,20
"c-lectin","vegfr","Lv",0.0182815356489945,24
"c-lectin","vegfr","Lv",3.89064143007361,6
"c-lectin","vegfr","Lv",4.15698424993545,9
"c-lectin","vegfr","Lv",3.30948121645796,12
"c-lectin","vegfr","Lv",3.01700493691717,16
"c-lectin","vegfr","Lv",0.848999393571862,20
"c-lectin","pks2","Lv",173,24
"c-lectin","pks2","Lv",0.0182815356489945,6
"c-lectin","pks2","Lv",4.14300736067298,9
"c-lectin","pks2","Lv",4.00206558223599,12
"c-lectin","pks2","Lv",2.32558139534884,16
"c-lectin","pks2","Lv",1.48107515085025,20
"c-lectin","pks2","Lv",0.121285627653123,24
"c-lectin","tbr","Lv",174,6
"c-lectin","tbr","Lv",1.40767824497258,9
"c-lectin","tbr","Lv",4.7739221871714,12
"c-lectin","tbr","Lv",3.95042602633617,16
"c-lectin","tbr","Lv",3.30948121645796,20
"c-lectin","tbr","Lv",2.35874931431706,24
"c-lectin","tbr","Lv",0.545785324439054,6
"c-lectin","wnt1","Lv",175,9
"c-lectin","wnt1","Lv",0.676416819012797,12
"c-lectin","wnt1","Lv",3.19663512092534,16
"c-lectin","wnt1","Lv",0.490575781048283,20
"c-lectin","wnt1","Lv",0.447227191413238,24
"c-lectin","wnt1","Lv",0.109709270433352,6
"c-lectin","wnt1","Lv",0.363856882959369,9
"c-lectin","ets1","Lv",176,12
"c-lectin","ets1","Lv",0.950639853747715,16
"c-lectin","ets1","Lv",4.41640378548896,20
"c-lectin","ets1","Lv",2.24632068164214,24
"c-lectin","ets1","Lv",0.894454382826476,6
"c-lectin","ets1","Lv",1.26165660998354,9
"c-lectin","ets1","Lv",0.667070952092177,12
"c-lectin","erg","Lv",177,16
"c-lectin","erg","Lv",0,20
"c-lectin","erg","Lv",0,24
"c-lectin","erg","Lv",0,6
"c-lectin","erg","Lv",0,9
"c-lectin","erg","Lv",0,12
"c-lectin","erg","Lv",0,16
"c-lectin","sm37","Lv",178,20
"c-lectin","sm37","Lv",0,24
"c-lectin","sm37","Lv",0.504731861198738,6
"c-lectin","sm37","Lv",4.38936225148464,9
"c-lectin","sm37","Lv",3.66726296958855,12
"c-lectin","sm37","Lv",2.57816785518376,16
"c-lectin","sm37","Lv",1.45542753183748,20
"c-lectin","sm50","Lv",179,24
"c-lectin","sm50","Lv",0,6
"c-lectin","sm50","Lv",0.757097791798107,9
"c-lectin","sm50","Lv",3.27911179963852,12
"c-lectin","sm50","Lv",2.86225402504472,16
"c-lectin","sm50","Lv",1.53592978606692,20
"c-lectin","sm50","Lv",0.606428138265616,24
"c-lectin","kirrelL","Lv",180,6
"c-lectin","kirrelL","Lv",0,9
"c-lectin","kirrelL","Lv",0,12
"c-lectin","kirrelL","Lv",0.619674670797831,16
"c-lectin","kirrelL","Lv",0.805008944543828,20
"c-lectin","kirrelL","Lv",0.65825562260011,24
"c-lectin","kirrelL","Lv",0.303214069132808,6
"c-lectin","foxB","Lv",181,9
"c-lectin","foxB","Lv",0.0182815356489945,12
"c-lectin","foxB","Lv",0.0630914826498422,16
"c-lectin","foxB","Lv",3.89878647043635,20
"c-lectin","foxB","Lv",1.43112701252236,24
"c-lectin","foxB","Lv",0.493691716950082,6
"c-lectin","foxB","Lv",0.0606428138265615,9
"c-lectin","dri","Lv",182,12
"c-lectin","dri","Lv",0.457038391224863,16
"c-lectin","dri","Lv",4.68980021030494,20
"c-lectin","dri","Lv",1.8848437903434,24
"c-lectin","dri","Lv",1.34168157423971,6
"c-lectin","dri","Lv",0.713110257816785,9
"c-lectin","dri","Lv",1.15221346270467,12
"c-lectin","hex","Lv",183,16
"c-lectin","hex","Lv",0.731261425959781,20
"c-lectin","hex","Lv",4.6267087276551,24
"c-lectin","hex","Lv",3.53730957913762,6
"c-lectin","hex","Lv",0.536672629695885,9
"c-lectin","hex","Lv",0.713110257816785,12
"c-lectin","hex","Lv",1.27349909035779,16
"c-lectin","irf4","Lv",184,20
"c-lectin","irf4","Lv",0,24
"c-lectin","irf4","Lv",0.0420609884332281,6
"c-lectin","irf4","Lv",0.0516395558998192,9
"c-lectin","irf4","Lv",0.0894454382826475,12
"c-lectin","irf4","Lv",0.0548546352166758,16
"c-lectin","irf4","Lv",0,20
"c-lectin","mmp16","Lv",185,24
"c-lectin","mmp16","Lv",0.0182815356489945,6
"c-lectin","mmp16","Lv",0.294426919032597,9
"c-lectin","mmp16","Lv",0.748773560547379,12
"c-lectin","mmp16","Lv",0.805008944543828,16
"c-lectin","mmp16","Lv",0.438837081733407,20
"c-lectin","mmp16","Lv",0.303214069132808,24
"c-lectin","pks1","Lv",186,6
"c-lectin","pks1","Lv",0.036563071297989,9
