gene_1,gene_2,species,coex,hpf
dr1,wnt1,He,0,6
dr1,wnt1,He,0.14847809948032664,9
dr1,wnt1,He,0.021249468763280918,12
dr1,wnt1,He,0.6172839506172839,16
dr1,wnt1,He,1.1046133853151396,20
dr1,wnt1,He,2.089378990133488,24
ets1,wnt1,He,0.14520813165537272,6
ets1,wnt1,He,1.1135857461024499,9
ets1,wnt1,He,0.5949851253718658,12
ets1,wnt1,He,0.205761317,16
ets1,wnt1,He,0.032488629,20
ets1,wnt1,He,0.087057458,24
erg,wnt1,He,0.096805421,6
erg,wnt1,He,10.195496164315763,9
erg,wnt1,He,2.5711857203569912,12
erg,wnt1,He,0.205761317,16
erg,wnt1,He,0.032488629,20
erg,wnt1,He,0,24
foxB,wnt1,He,0,6
foxB,wnt1,He,0,9
foxB,wnt1,He,0,12
foxB,wnt1,He,0,16
foxB,wnt1,He,0,20
foxB,wnt1,He,0,24
foxN2,wnt1,He,0.096805421,6
foxN2,wnt1,He,8.760207869339274,9
foxN2,wnt1,He,5.992350191245219,12
foxN2,wnt1,He,1.8518518518518519,16
foxN2,wnt1,He,0.4223521767381416,20
foxN2,wnt1,He,0.5803830528148578,24
foxO,wnt1,He,0.14520813165537272,6
foxO,wnt1,He,2.0539470428111852,9
foxO,wnt1,He,1.1687207819804506,12
foxO,wnt1,He,1.4403292181069958,16
foxO,wnt1,He,0.3898635477582846,20
foxO,wnt1,He,0.7835171213000581,24
hesC,wnt1,He,0,6
hesC,wnt1,He,0,9
hesC,wnt1,He,0,12
hesC,wnt1,He,0,16
hesC,wnt1,He,0,20
hesC,wnt1,He,0,24
hex,wnt1,He,0.048402711,6
hex,wnt1,He,2.0292006928977977,9
hex,wnt1,He,1.2112197195070122,12
hex,wnt1,He,1.2345679012345678,16
hex,wnt1,He,0.3898635477582846,20
hex,wnt1,He,0.4062681369704005,24
hnf6,wnt1,He,0.6292352371732818,6
hnf6,wnt1,He,4.330611234842861,9
hnf6,wnt1,He,0.4462388440288993,12
hnf6,wnt1,He,0.6172839506172839,16
hnf6,wnt1,He,1.1371020142949968,20
hnf6,wnt1,He,2.176436448055717,24
soxC,wnt1,He,0.43562439496611816,6
soxC,wnt1,He,16.085127443702053,9
soxC,wnt1,He,5.248618784530387,12
soxC,wnt1,He,3.4979423868312765,16
soxC,wnt1,He,1.1695906432748535,20
soxC,wnt1,He,1.5089959373186304,24
tel,wnt1,He,0.2420135527589545,6
tel,wnt1,He,7.423904974016333,9
tel,wnt1,He,2.528686782830429,12
tel,wnt1,He,0.411522634,16
tel,wnt1,He,0.4548408057179987,20
tel,wnt1,He,0.7544979686593152,24
tbr,wnt1,He,1.2100677637947723,6
tbr,wnt1,He,3.118040089,9
tbr,wnt1,He,1.4449638759031025,12
tbr,wnt1,He,0,16
tbr,wnt1,He,0,20
tbr,wnt1,He,0.029019153,24
tgif,wnt1,He,0.096805421,6
tgif,wnt1,He,3.0190546894333083,9
tgif,wnt1,He,1.253718657033574,12
tgif,wnt1,He,2.4691358024691357,16
tgif,wnt1,He,1.299545159194282,20
tgif,wnt1,He,0.9286128845037724,24
delta,wnt1,He,0.1936108422071636,6
delta,wnt1,He,9.057164068299926,9
delta,wnt1,He,1.5724606884827883,12
delta,wnt1,He,0,16
delta,wnt1,He,0.1299545159194282,20
delta,wnt1,He,0.20313406848520024,24
fgf,wnt1,He,0.048402711,6
fgf,wnt1,He,0.024746349913387776,9
fgf,wnt1,He,0.063748406,12
fgf,wnt1,He,0.411522634,16
fgf,wnt1,He,0.1299545159194282,20
fgf,wnt1,He,0.261172374,24
vegfr10,wnt1,He,0.1936108422071636,6
vegfr10,wnt1,He,0.32170254887404104,9
vegfr10,wnt1,He,0.084997875,12
vegfr10,wnt1,He,0.205761317,16
vegfr10,wnt1,He,0.2274204028589993,20
vegfr10,wnt1,He,0.087057458,24
alx1,wnt8,He,0,6
alx1,wnt8,He,1.1383320960158376,9
alx1,wnt8,He,0,12
alx1,wnt8,He,0,16
alx1,wnt8,He,0,20
alx1,wnt8,He,0.029019153,24
 pmar1,wnt8,He,0.6292352371732818,6
 pmar1,wnt8,He,0.5939123979213066,9
 pmar1,wnt8,He,0.063748406,12
 pmar1,wnt8,He,0,16
 pmar1,wnt8,He,0.032488629,20
 pmar1,wnt8,He,0.029019153,24
dr1,wnt8,He,0.048402711,6
dr1,wnt8,He,0.0989854,9
dr1,wnt8,He,0.021249468763280918,12
dr1,wnt8,He,2.057613169,16
dr1,wnt8,He,1.6894087069525665,20
dr1,wnt8,He,1.4799767846778875,24
ets1,wnt8,He,0.2420135527589545,6
ets1,wnt8,He,0.6681514476614699,9
ets1,wnt8,He,0.10624734381640458,12
ets1,wnt8,He,0,16
ets1,wnt8,He,0,20
ets1,wnt8,He,0,24
erg,wnt8,He,0.048402711,6
erg,wnt8,He,4.429596634496412,9
erg,wnt8,He,0.2337441563960901,12
erg,wnt8,He,0.205761317,16
erg,wnt8,He,0,20
erg,wnt8,He,0,24
foxB,wnt8,He,0,6
foxB,wnt8,He,0,9
foxB,wnt8,He,0,12
foxB,wnt8,He,0,16
foxB,wnt8,He,0,20
foxB,wnt8,He,0,24
foxN2,wnt8,He,0.096805421,6
foxN2,wnt8,He,3.761445186834942,9
foxN2,wnt8,He,1.062473438164046,12
foxN2,wnt8,He,0.411522634,16
foxN2,wnt8,He,0.2599090318388564,20
foxN2,wnt8,He,0.17411491584445735,24
foxO,wnt8,He,0.43562439496611816,6
foxO,wnt8,He,1.8559762435040832,9
foxO,wnt8,He,0.5737356566085848,12
foxO,wnt8,He,0.411522634,16
foxO,wnt8,He,0.682261209,20
foxO,wnt8,He,0.7544979686593152,24
hesC,wnt8,He,0,6
hesC,wnt8,He,0,9
hesC,wnt8,He,0,12
hesC,wnt8,He,0,16
hesC,wnt8,He,0,20
hesC,wnt8,He,0,24
hex,wnt8,He,0.096805421,6
hex,wnt8,He,1.0393466963622866,9
hex,wnt8,He,0.10624734381640458,12
hex,wnt8,He,0,16
hex,wnt8,He,0,20
hex,wnt8,He,0.029019153,24
hnf6,wnt8,He,1.0648596321393995,6
hnf6,wnt8,He,4.281118535016085,9
hnf6,wnt8,He,1.2324691882702932,12
hnf6,wnt8,He,1.028806584,16
hnf6,wnt8,He,0.7797270955165692,20
hnf6,wnt8,He,1.1317469529889728,24
soxC,wnt8,He,0.7744433688286544,6
soxC,wnt8,He,7.374412274189558,9
soxC,wnt8,He,1.5937101572460688,12
soxC,wnt8,He,2.057613169,16
soxC,wnt8,He,1.267056530214425,20
soxC,wnt8,He,1.0737086477074869,24
tel,wnt8,He,0.3388189738625363,6
tel,wnt8,He,3.6377134372680033,9
tel,wnt8,He,0.6799830004249894,12
tel,wnt8,He,0.205761317,16
tel,wnt8,He,0.29239766081871343,20
tel,wnt8,He,0.522344748,24
tbr,wnt8,He,1.5004840271055178,6
tbr,wnt8,He,1.6827517941103691,9
tbr,wnt8,He,0.19124521886952825,12
tbr,wnt8,He,0,16
tbr,wnt8,He,0,20
tbr,wnt8,He,0,24
tgif,wnt8,He,0.29041626331074544,6
tgif,wnt8,He,1.559020045,9
tgif,wnt8,He,0.1274968125796855,12
tgif,wnt8,He,0.411522634,16
tgif,wnt8,He,0.682261209,20
tgif,wnt8,He,0.4933255948926291,24
delta,wnt8,He,0.048402711,6
delta,wnt8,He,3.835684236575106,9
delta,wnt8,He,0.21249468763280915,12
delta,wnt8,He,0,16
delta,wnt8,He,0,20
delta,wnt8,He,0.058038305,24
fgf,wnt8,He,0.048402711,6
fgf,wnt8,He,0,9
fgf,wnt8,He,0,12
fgf,wnt8,He,0.205761317,16
fgf,wnt8,He,0.35737491877842753,20
fgf,wnt8,He,0.4062681369704005,24
vegfr10,wnt8,He,0.1936108422071636,6
vegfr10,wnt8,He,0.2969561989606533,9
vegfr10,wnt8,He,0,12
vegfr10,wnt8,He,0,16
vegfr10,wnt8,He,0,20
vegfr10,wnt8,He,0.029019153,24
wnt1,wnt8,He,0.43562439496611816,6
wnt1,wnt8,He,6.879485275921803,9
wnt1,wnt8,He,0.5737356566085848,12
wnt1,wnt8,He,0.6172839506172839,16
wnt1,wnt8,He,0.16244314489928524,20
wnt1,wnt8,He,0.3192106790481718,24
